Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	22/11/2008	0.1179625	0.240179167	0.239610417	0.26635625	0.245625	0.189583333	0.9375	1.99375	4.341666667	5.71875
P	23/11/2008	0.151510417	0.2379	0.2374125	0.264852083	0.244008333	0.366666667	1.008333333	1.9125	4.066666667	5.383333333
P	24/11/2008	0.213641667	0.240035417	0.236820833	0.263910417	0.242885417	1.06875	1.489583333	2.1625	3.979166667	5.172916667
P	25/11/2008	0.20560625	0.241797917	0.236920833	0.263908333	0.242464583	0.975	1.55	2.316666667	4.08125	5.1375
P	26/11/2008	0.198358333	0.2405375	0.236389583	0.263360417	0.241991667	0.827083333	1.397916667	2.170833333	3.9875	5.058333333
P	27/11/2008	0.198858333	0.241454167	0.235829167	0.26296875	0.241529167	0.895833333	1.420833333	2.15625	3.895833333	4.941666667
P	28/11/2008	0.1988125	0.241866667	0.235454167	0.262510417	0.2410875	0.979166667	1.479166667	2.16875	3.847916667	4.860416667
P	29/11/2008	0.194904167	0.24090625	0.234720833	0.26235	0.2407125	0.716666667	1.289583333	2.060416667	3.785416667	4.777083333
P	30/11/2008	0.21563125	0.241235417	0.23455	0.2618375	0.240189583	0.972916667	1.425	2.070833333	3.70625	4.689583333
P	1/4/2009	0.2130125	0.233054167	0.232502083	0.270789583	0.252354167	5.595833333	5.2375	5.297916667	5.672916667	5.775
P	2/4/2009	0.20856875	0.231416667	0.232170833	0.270704167	0.251514583	5.716666667	5.654166667	5.852083333	5.922916667	5.783333333
P	3/4/2009	0.20665625	0.230233333	0.230866667	0.269927083	0.251110417	6.685416667	6.170833333	5.995833333	5.9125	5.827083333
P	4/4/2009	0.203983333	0.23008125	0.232077083	0.270972917	0.251295833	7.466666667	7.166666667	7.054166667	6.570833333	6.147916667
P	5/4/2009	0.263279167	0.261575	0.258652083	0.282697917	0.256472917	4.110416667	4.847916667	5.88125	6.560416667	6.38125
P	6/4/2009	0.2706625	0.269477083	0.272495833	0.290777083	0.268210417	3.339583333	3.54375	4.23125	5.341666667	5.789583333
P	7/4/2009	0.252370833	0.260089583	0.260808333	0.28261875	0.264114583	4.8875	4.579166667	4.660416667	5.089583333	5.372916667
P	8/4/2009	0.242345833	0.254739583	0.254116667	0.27969375	0.260529167	6.4375	5.995833333	5.83125	5.602083333	5.525
P	9/4/2009	0.231045833	0.248454167	0.2487875	0.279254167	0.259358333	6.445833333	6.29375	6.40625	6.220833333	5.93125
P	10/4/2009	0.226897917	0.246445833	0.246470833	0.278210417	0.257770833	8.052083333	7.44375	7.064583333	6.527083333	6.195833333
P	11/4/2009	0.22111875	0.2438	0.244925	0.278160417	0.257447917	8.870833333	8.264583333	7.81875	7.079166667	6.589583333
P	12/4/2009	0.213145833	0.239989583	0.243147917	0.278814583	0.25748125	8.59375	8.379166667	8.31875	7.7125	7.072916667
P	13/04/2009	0.21576875	0.23650625	0.239822917	0.2777125	0.257297917	7.414583333	7.525	7.8375	7.741666667	7.302083333
P	14/04/2009	0.2279	0.241429167	0.240414583	0.275847917	0.256095833	8.727083333	8.070833333	7.7125	7.36875	7.152083333
P	15/04/2009	0.222979167	0.243208333	0.243447917	0.27741875	0.256277083	10.43125	9.71875	9.133333333	8.104166667	7.458333333
P	16/04/2009	0.211925	0.23962	0.243925	0.2794	0.257405	8.785	9.3	9.775	8.925	7.93
P	12/5/2009	0.1690625	0.187466667	0.227291667	0.299595833	?	18.375	16.55833333	15.875	14.42916667	?
P	13/05/2009	0.240277083	0.219099479	0.228642188	0.289216667	0.267288889	16.29583333	15.675	15.30260417	14.37447917	13.23680556
P	14/05/2009	0.22531875	0.222417188	0.228477604	0.288295833	0.267492361	15.19861111	14.715625	14.63958333	14.21875	13.31041667
P	15/05/2009	0.239665972	0.240776563	0.245578646	0.292252083	0.268695833	14.74305556	14.59166667	14.709375	14.271875	13.30833333
P	16/05/2009	0.260072917	0.269260938	0.277795833	0.298910417	0.273472222	13.63472222	13.4265625	13.70677083	13.77239583	13.13402778
P	17/05/2009	0.237867361	0.251363021	0.261948958	0.294459896	0.270999306	10.72638889	11.20677083	12.11458333	12.9921875	12.70416667
P	18/05/2009	0.244072917	0.254051563	0.259281771	0.290717188	0.267747222	13.57083333	12.75885417	12.38645833	12.34375	12.09861111
P	19/05/2009	0.228468056	0.249147396	0.258165104	0.291739063	0.267158333	17.71944444	16.21458333	14.975	13.38541667	12.36458333
P	20/05/2009	0.199970313	0.233590625	0.251757292	0.293847396	0.270211458	19.38385417	18.20260417	16.94739583	14.84114583	13.55677083
P	21/05/2009	0.178608333	0.213435938	0.238977083	0.293077604	0.271141667	19.80572917	18.8328125	17.7640625	15.78177083	14.38645833
