ApsimVersion = 7.6
Title = PFnew
           Date  AboveGroundWt  BelowGroundWt AboveGroundNPct   BelowGroundN SpeciesLiveWt(1) SpeciesLiveWt(2) SpeciesLiveWt(3) SpeciesTotalWt(1) SpeciesTotalWt(2) SpeciesTotalWt(3)      HarvestWt AboveGroundLiveN AboveGroundDeadN     watertable        OC_20cm        OC_90cm       OC_180cm      n2o_atm() nitrification()         dnit()    MaySeptNDep   MaySeptTiles    MaySeptRain  MaySeptrunoff     MaySepEvap    MaySepTrans  MaySepNnetMin    MaySepDenit MaySeptTilesNO3 MaySepResImmob  MaySepNuptake       biom_c()    surfaceom_c        fom_c()        hum_c()   surfaceom_wt AboveGroundDeadWt     Cover_dead        C_remob     LeafDeadWt LitterDepositionWt RootSenescenceWt             wf    surfaceom_n surfaceom_cover surface_CN_ratio          no3()          nh4() tf_surface_om1             es    WaterUptake            eos    Cover_green dlt_n_min_tot()    dlt_n_min() dlt_n_min_res()    PlantFixedN NitrogenDemand NitrogenSupply NitrogenUptake PlantRemobilisedN            lai      LAI_green       LAI_dead dlt_fom_c_atm() dlt_fom_c_biom() dlt_fom_c_hum() dlt_fom_c_pool1() dlt_fom_c_pool2() dlt_fom_c_pool3() dlt_fom_n_min() dlt_res_c_biom() dlt_res_c_hum() DefoliatedDigestibility       HarvestN HerbageDigestibility RootSenescenceN       roots_cn   Remaining_Wt    Surface_sot        fom_n()      nit_tot()        sot_cnr       sot_cnrf       roots_N%         oc_5cm        oc_15cm        oc_30cm        oc_60cm       oc_100cm        IntRadn       soil_co2       root_co2  soil_root_co2           sw_5          sw_10          sw_15          sw_35          sw_75           st_5          st_10          st_15          st_35          st_75 subsurface_drain       GLFwater        GLFtemp           GLFn         ToRoot       ToRootDM        sotiris         fom_cn           year subsurface_drain_no3    N_conc_mgLN
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)             (%)        (kg/ha)          (kg/ha)          (kg/ha)          (kg/ha)           (kg/ha)           (kg/ha)           (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)           (mm)             ()             ()             ()        (kg/ha)         (kg/ha)        (kg/ha)             ()           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (kg/ha)            (%)        (kg/ha)        (kg/ha)            (kg/ha)          (kg/ha)          (0-1)        (kg/ha)       (m^2/m^2)               ()        (kg/ha)        (kg/ha)             ()           (mm)           (mm)           (mm)            (%)         (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (kg/ha)             ()             ()             ()         (kg/ha)          (kg/ha)         (kg/ha)           (kg/ha)           (kg/ha)           (kg/ha)         (kg/ha)          (kg/ha)         (kg/ha)                   (0-1)        (kg/ha)                (0-1)         (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()             ()             ()             ()           (MJ)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)          (0-1)          (0-1)          (0-1)          (0-1)        (kg/ha)             ()             ()         (year)              (kg/ha)             ()
     25/08/2013         9154.2         3688.8           1.552           32.1           3861.1           1706.6           2980.5            4092.6            1826.3            3235.3            0.0            138.7              3.4       1634.039              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        103.718        415.562           91.2            7.6             0.0          -14.0          175.1         3751.7         1046.6         1389.2       244889.4         2616.6             606.0          0.296            0.0          376.0               13.2             44.8          0.700           15.2           0.649           68.848            2.0            0.1          1.000          0.417          1.316          0.535          0.991             0.1            0.1            -0.0            0.0            2.8            0.1            0.1               1.4              ?         10.011          0.752             1.5              0.9             0.1               0.5               1.8               0.2             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         45.845              ?              ?           81.0        22814.8          0.060          0.675          0.873          2.873          2.401          1.682          1.255          0.563         18.728          2.704         19.261         21.964          0.129          0.113          0.119          0.126          0.136         23.253         22.357         21.309         20.154         19.074            0.000          0.275          0.960          0.622          0.299           34.4       6821.538         17.129           2013                  0.0          0.000
     26/08/2013         9210.8         3674.1           1.541           32.0           3838.1           1703.1           2972.1            4104.4            1840.1            3266.4            0.0            138.0              3.9       1637.090              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        104.031        416.660           91.3            7.6             0.0          -14.0          175.2         3752.1         1052.0         1404.8       244889.2         2630.1             697.6          0.332            0.0          432.9               13.5             44.9          0.678           15.3           0.651           68.867            2.0            0.1          1.000          0.313          1.098          0.447          0.990             0.1            0.1            -0.0            0.0            1.5            0.1            0.1               1.5              ?          9.973          0.866             1.4              0.9             0.1               0.5               1.7               0.2             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         45.948              ?              ?           81.9        22815.7          0.061          0.675          0.871          2.873          2.401          1.682          1.255          0.563         14.960          2.417         19.083         21.500          0.123          0.112          0.117          0.125          0.135         23.233         22.360         21.394         20.350         19.356            0.000          0.269          0.916          0.797          0.301           30.2       6846.125         17.144           2013                  0.0          0.000
     27/08/2013         9272.8         3659.3           1.527           31.9           3806.5           1697.3           2964.2            4113.5            1854.4            3304.9            0.0            137.0              4.5       1640.108              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        104.398        417.603           91.4            7.6             0.0          -14.0          175.3         3752.5         1057.4         1421.5       244888.9         2643.6             804.8          0.373            0.0          499.6               13.5             47.2          0.646           15.3           0.653           68.888            2.0            0.1          1.000          0.367          0.943          0.635          0.990             0.1            0.1            -0.0            0.0            2.1            0.1            0.1               1.6              ?          9.925          0.999             1.4              0.8             0.1               0.5               1.6               0.2             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         45.911              ?              ?           82.8        22816.6          0.061          0.675          0.871          2.873          2.401          1.682          1.255          0.563         20.488          2.208         20.325         22.533          0.119          0.111          0.115          0.125          0.135         24.035         22.872         21.750         20.615         19.587            0.000          0.170          0.851          0.717          0.301           32.5       6866.845         17.158           2013                  0.0          0.000
     28/08/2013         9330.8         3642.5           1.514           31.8           3767.8           1692.2           2953.0            4117.6            1870.5            3342.6            0.0            136.1              5.2       1643.091              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        104.699        418.429           91.5            7.6             0.0          -14.0          175.4         3752.9         1062.9         1438.4       244888.8         2657.4             917.7          0.412            0.0          569.8               13.8             47.8          0.613           15.5           0.655           68.910            2.0            0.1          1.000          0.301          0.825          0.657          0.990             0.1            0.1            -0.0            0.0            1.8            0.1            0.1               1.7              ?          9.866          1.140             1.3              0.8             0.1               0.5               1.5               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         45.903              ?              ?           83.7        22817.5          0.062          0.675          0.871          2.873          2.401          1.682          1.255          0.563         20.734          2.063         21.191         23.255          0.114          0.111          0.114          0.125          0.135         25.464         23.976         22.529         21.129         19.944            0.000          0.140          0.807          0.725          0.302           31.0       6889.896         17.172           2013                  0.0          0.000
     29/08/2013         9385.2         3624.3           1.502           31.7           3725.1           1687.1           2939.2            4118.7            1887.2            3379.3            0.0            135.1              5.8       1646.041              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        104.935        419.160           91.6            7.6             0.0          -14.0          175.4         3753.2         1068.5         1455.5       244888.6         2671.3            1033.8          0.451            0.0          642.1               13.9             47.9          0.580           15.7           0.656           68.704            2.0            0.1          1.000          0.235          0.731          0.656          0.990             0.1            0.1            -0.0            0.0            1.6            0.1            0.1               1.7              ?          9.800          1.284             1.3              0.8             0.1               0.5               1.5               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         45.840              ?              ?           84.6        22818.5          0.063          0.675          0.873          2.873          2.401          1.682          1.255          0.563         20.314          1.952         21.392         23.344          0.110          0.110          0.113          0.125          0.134         26.465         24.926         23.375         21.810         20.464            0.000          0.128          0.790          0.735          0.302           29.7       6911.659         17.187           2013                  0.0          0.000
     30/08/2013         9442.1         3606.8           1.489           31.6           3683.9           1681.5           2922.5            4122.9            1904.1            3415.0            0.0            134.2              6.5       1648.959              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        105.117        419.816           91.7            7.6             0.0          -14.0          175.5         3753.6         1074.2         1472.7       244888.5         2685.5            1154.3          0.488            0.0          717.0               14.2             48.2          0.548           15.8           0.658           68.145            2.0            0.1          1.000          0.182          0.657          0.638          0.989             0.1            0.1            -0.0            0.0            1.5            0.1            0.1               1.8              ?          9.730          1.434             1.2              0.7             0.1               0.5               1.4               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         45.769              ?              ?           85.6        22819.4          0.064          0.675          0.874          2.873          2.401          1.682          1.255          0.563         19.877          1.860         21.572         23.433          0.107          0.110          0.112          0.125          0.134         27.320         25.736         24.128         22.467         21.015            0.000          0.108          0.808          0.748          0.302           30.7       6932.209         17.201           2013                  0.0          0.000
     31/08/2013         9502.5         3591.1           1.478           31.5           3646.1           1676.0           2904.0            4131.1            1921.5            3449.9            0.0            133.2              7.2       1651.843              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        105.260        420.414           91.7            7.6             0.0          -14.0          175.6         3754.0         1079.9         1490.0       244888.3         2699.7            1276.3          0.523            0.0          793.0               14.2             48.0          0.518           15.9           0.660           67.927            1.9            0.1          1.000          0.143          0.598          0.610          0.989             0.1            0.1            -0.0            0.0            1.5            0.1            0.1               1.8              ?          9.661          1.586             1.2              0.7             0.1               0.5               1.4               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         45.683              ?              ?           86.5        22820.4          0.064          0.675          0.876          2.873          2.401          1.682          1.255          0.563         19.040          1.785         20.680         22.466          0.105          0.110          0.111          0.125          0.134         27.283         25.994         24.554         22.966         21.514            0.000          0.106          0.861          0.773          0.302           32.2       6953.958         17.214           2013                  0.0          0.000
     01/09/2013         9567.0         3577.0           1.465           31.4           3611.5           1670.2           2884.2            4143.3            1938.9            3484.8            0.0            132.3              7.9       1654.696              ?              ?              ?            0.0             0.0            0.0          3.830          0.000        383.010         11.011        105.381        420.963           91.8            7.6             0.0          -14.0          175.7         3754.4         1085.6         1507.2       244888.2         2714.1            1401.0          0.556            0.0          870.6               14.4             48.0          0.488           16.0           0.662           67.961            1.9            0.1          1.000          0.121          0.549          0.606          0.989             0.1            0.1            -0.0            0.0            1.6            0.1            0.1               1.8              ?          9.593          1.741             1.2              0.7             0.1               0.5               1.3               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         45.588              ?              ?           87.4        22821.4          0.065          0.675          0.877          2.873          2.401          1.682          1.255          0.563         19.073          1.722         20.194         21.916          0.103          0.110          0.111          0.125          0.134         27.006         25.895         24.651         23.217         21.849            0.000          0.097          0.900          0.778          0.301           34.0       6977.333         17.227           2013                  0.0          0.000
     02/09/2013         9642.0         3567.6           1.451           31.4           3587.0           1664.4           2864.4            4165.6            1956.5            3520.0            0.0            131.4              8.6       1657.527              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        105.777        421.479           91.9            7.6             0.0          -14.0          175.7         3755.0         1090.9         1524.5       244888.1         2727.2            1526.2          0.587            0.0          948.5               14.4             47.7          0.548           16.0           0.664           67.996            1.9            0.1          1.000          0.396          0.516          0.572          0.988             0.1            0.1            -0.0            0.0            1.9            0.1            0.1               1.8              ?          9.535          1.897             1.1              0.7             0.1               0.5               1.3               0.1             0.0              0.2             0.0                   0.906            0.0                0.910             1.0         45.517              ?              ?           88.4        22822.4          0.066          0.675          0.879          2.873          2.401          1.682          1.255          0.563         19.324          1.666         19.357         21.023          0.102          0.109          0.111          0.125          0.133         26.578         25.659         24.578         23.295         22.036            0.000          0.102          0.978          0.778          0.300           38.3       7002.566         17.240           2013                  0.0          0.000
     03/09/2013         9719.9         3565.3           1.440           31.4           3571.8           1661.6           2850.9            4191.3            1974.0            3554.6            0.0            130.7              9.2       1660.317              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        106.176        421.951           91.9            7.6             0.0          -14.0          175.8         3755.3         1095.8         1539.0       244888.0         2739.6            1635.5          0.613            0.0         1016.7               12.4             41.0          0.520           16.1           0.666           68.032            1.9            0.2          0.798          0.400          0.472          0.567          0.988             0.1            0.1            -0.0            0.0            2.0            0.1            0.1               1.5              ?          9.499          2.033             1.1              0.7             0.1               0.5               1.3               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             0.9         45.497              ?              ?           89.2        22823.2          0.067          0.675          0.879          2.873          2.401          1.682          1.255          0.563         20.127          1.923         17.087         19.010          0.121          0.109          0.111          0.125          0.133         24.048         24.160         23.805         23.015         22.024            0.000          0.093          0.953          0.762          0.300           38.7       7032.296         17.251           2013                  0.0          0.000
     04/09/2013         9792.3         3562.4           1.428           31.3           3555.3           1657.2           2838.3            4214.3            1989.4            3588.6            0.0            130.0              9.8       1663.076              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        106.502        422.394           92.0            7.6             0.0          -14.0          175.9         3755.7         1100.6         1552.9       244887.9         2751.5            1741.5          0.636            0.0         1082.6               11.9             39.0          0.492           16.2           0.667           68.064            1.9            0.2          0.736          0.326          0.443          0.543          0.988             0.1            0.1            -0.0            0.0            2.1            0.1            0.1               1.5              ?          9.460          2.165             1.0              0.6             0.1               0.4               1.2               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             0.9         45.481              ?              ?           89.9        22824.0          0.067          0.675          0.879          2.873          2.401          1.682          1.255          0.563         19.063          1.551         15.146         16.697          0.115          0.109          0.110          0.125          0.133         21.537         22.059         22.240         22.046         21.524            0.000          0.078          0.971          0.725          0.300           36.1       7063.159         17.261           2013                  0.0          0.000
     05/09/2013         9853.4         3546.7           1.413           31.2           3520.9           1647.4           2811.7            4229.0            2004.2            3620.2            0.0            128.7             10.5       1665.805              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        106.768        422.811           92.1            7.7             0.0          -14.0          175.9         3756.0         1106.5         1570.5       244887.8         2766.2            1873.3          0.663            0.0         1164.8               14.7             48.2          0.466           16.2           0.669           68.095            1.9            0.2          1.000          0.266          0.417          0.534          0.987             0.1            0.1            -0.0            0.0            1.7            0.1            0.1               1.8              ?          9.378          2.330             1.0              0.6             0.1               0.4               1.1               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         45.503              ?              ?           90.9        22825.0          0.068          0.675          0.879          2.873          2.401          1.682          1.255          0.563         16.852          1.487         14.524         16.010          0.111          0.109          0.110          0.125          0.133         20.146         20.565         20.852         20.944         20.752            0.000          0.075          0.946          0.784          0.300           32.5       7091.752         17.271           2013                  0.0          0.000
     06/09/2013         9911.0         3530.1           1.403           31.1           3482.1           1641.1           2783.0            4239.1            2022.4            3649.5            0.0            127.8             11.3       1668.504              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        106.980        423.204           92.1            7.7             0.0          -14.0          176.0         3756.4         1112.3         1588.0       244887.8         2780.7            2004.8          0.687            0.0         1246.7               14.6             47.8          0.440           16.3           0.671           68.135            1.9            0.2          1.000          0.212          0.393          0.514          0.987             0.1            0.1            -0.0            0.0            1.0            0.1            0.1               1.8              ?          9.293          2.493             1.0              0.6             0.1               0.4               1.1               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.0         45.504              ?              ?           91.8        22826.0          0.069          0.675          0.879          2.873          2.401          1.682          1.255          0.563         15.512          1.418         17.119         18.537          0.108          0.108          0.110          0.125          0.133         21.648         21.017         20.662         20.409         20.145            0.000          0.083          0.930          0.851          0.302           31.2       7116.073         17.282           2013                  0.0          0.000
     07/09/2013         9971.3         3514.5           1.392           31.0           3443.4           1634.2           2754.6            4250.2            2040.6            3680.5            0.0            126.7             12.0       1671.174              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        107.170        423.574           92.2            7.7             0.0          -14.0          176.0         3756.7         1118.2         1605.7       244887.7         2795.4            2139.1          0.711            0.0         1330.4               14.7             47.9          0.412           16.4           0.673           68.175            1.9            0.2          1.000          0.190          0.370          0.569          0.986             0.1            0.1            -0.0            0.0            1.2            0.1            0.1               1.8              ?          9.208          2.661             0.9              0.6             0.1               0.4               1.0               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         45.387              ?              ?           92.8        22827.0          0.069          0.675          0.881          2.873          2.401          1.682          1.255          0.563         16.961          1.355         18.358         19.713          0.105          0.108          0.110          0.125          0.133         23.661         22.557         21.627         20.789         20.128            0.000          0.068          0.922          0.823          0.301           32.3       7139.282         17.293           2013                  0.0          0.000
     08/09/2013        10001.6         3487.2           1.383           30.9           3393.3           1624.2           2715.5            4248.2            2054.7            3698.7            0.0            125.6             12.7       1673.814              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        107.275        423.924           92.2            7.7             0.0          -14.0          176.1         3757.0         1123.9         1622.9       244887.6         2809.9            2268.5          0.732            0.0         1411.1               14.4             46.8          0.394           16.8           0.675           68.216            1.9            0.2          1.000          0.105          0.350          0.346          0.986             0.1            0.1            -0.0            0.0            0.0            0.1            0.1               1.7              ?          9.093          2.822             0.9              0.5             0.1               0.4               1.0               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             1.0         45.292              ?              ?           93.7        22827.9          0.070          0.675          0.883          2.873          2.401          1.682          1.255          0.563          9.945          1.298         18.080         19.379          0.103          0.108          0.110          0.125          0.133         24.543         23.464         22.393         21.326         20.430            0.000          0.104          0.892          1.000          0.303           19.5       7163.778         17.303           2013                  0.0          0.000
     09/09/2013        10042.7         3464.8           1.375           30.8           3349.4           1617.1           2678.1            4252.2            2071.8            3718.7            0.0            124.6             13.5       1676.420              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        107.373        424.255           92.3            7.7             0.0          -14.0          176.1         3757.3         1129.7         1640.1       244887.5         2824.3            2398.1          0.751            0.0         1491.8               14.4             46.4          0.377           16.9           0.677           66.923            1.9            0.2          1.000          0.099          0.331          0.354          0.985             0.1            0.1            -0.0            0.0            0.1            0.0            0.0               1.7              ?          8.989          2.984             0.9              0.5             0.1               0.4               1.0               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             1.0         45.128              ?              ?           94.7        22828.9          0.071          0.675          0.886          2.873          2.401          1.682          1.255          0.563         10.429          1.251         19.041         20.292          0.102          0.107          0.110          0.125          0.133         25.173         24.014         22.919         21.776         20.768            0.000          0.105          0.958          0.998          0.303           24.1       7175.613         17.313           2013                  0.0          0.000
     10/09/2013        10055.1         3429.6           1.362           30.6           3292.3           1610.0           2617.2            4246.0            2090.4            3718.7            0.0            122.7             14.2       1678.990              ?              ?              ?            0.0             0.0            0.0          3.848          0.000        384.790         11.011        107.513        424.568           92.3            7.7             0.0          -14.0          176.2         3757.6         1135.6         1657.6       244887.4         2839.0            2535.6          0.770            0.0         1577.6               14.7             47.4          0.346           17.9           0.679           66.805            1.9            0.2          1.000          0.139          0.313          0.612          0.984             0.0            0.0            -0.0            0.0            0.3            0.0            0.0               1.8              ?          8.840          3.155             0.8              0.5             0.1               0.4               0.9               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             1.0         44.957              ?              ?           95.6        22829.9          0.072          0.675          0.890          2.873          2.401          1.682          1.255          0.563         15.452          1.210         17.774         18.984          0.101          0.107          0.110          0.125          0.133         24.975         24.174         23.224         22.113         21.072            0.000          0.056          0.740          0.758          0.309           12.1       7192.238         17.322           2013                  0.0          0.000
     11/09/2013        10050.4         3410.6           1.360           30.5           3271.7           1618.2           2580.3            4241.3            2107.4            3701.7            0.0            122.2             14.5       1681.529              ?              ?              ?            0.0             0.1            0.0          3.917          0.000        391.650         11.011        108.065        426.898           92.5            7.7             0.0          -14.1          176.4         3757.9         1152.5         1670.6       244887.3         2881.3            2580.2          0.776            0.0         1605.4               47.5             37.9          1.000           18.9           0.684           63.333            1.9            0.2          1.000          0.552          2.330          0.556          0.983             0.1            0.2            -0.1            0.0            0.5            0.2            0.2               1.1              ?          8.778          3.211             1.3              0.8             0.1               0.6               1.4               0.1             0.0              0.8             0.1                   0.906            0.0                0.909             0.8         44.884              ?              ?           96.4        22830.6          0.072          0.675          0.891          2.873          2.401          1.682          1.255          0.563         15.026          1.174         20.192         21.365          0.099          0.106          0.110          0.125          0.133         26.534         24.918         23.543         22.289         21.239            0.000          0.430          0.825          0.814          0.306           18.8       7196.882         17.330           2013                  0.0          0.000
     12/09/2013        10035.0         3389.2           1.356           30.3           3256.2           1617.0           2544.3            4238.9            2113.7            3682.4            0.0            121.4             14.7       1684.031              ?              ?              ?            0.0             0.0            0.0          3.932          0.000        393.170         11.011        108.437        428.517           92.6            7.7             0.0          -14.1          176.5         3757.9         1173.0         1683.7       244887.1         2932.4            2617.5          0.781            0.0         1628.7               52.3             37.3          1.000           19.6           0.691           60.958            1.9            0.2          1.000          0.373          1.620          0.376          0.983             0.1            0.1            -0.0            0.0            0.6            0.1            0.1               1.1              ?          8.712          3.257             1.1              0.7             0.1               0.6               1.2               0.1             0.0              0.2             0.0                   0.906            0.0                0.909             0.8         44.758              ?              ?           97.1        22831.3          0.073          0.675          0.894          2.873          2.401          1.682          1.255          0.563         10.804          4.040         18.996         23.036          0.157          0.106          0.110          0.125          0.132         25.629         24.957         23.958         22.748         21.599            0.000          0.445          0.954          0.814          0.302           15.9       7207.389         17.337           2013                  0.0          0.000
     13/09/2013        10063.1         3368.0           1.344           30.1           3229.2           1608.1           2496.2            4253.3            2125.8            3683.9            0.0            120.0             15.3       1686.499              ?              ?              ?            0.0             0.0            0.0          3.932          0.000        393.170         11.011        108.923        428.907           92.7            7.7             0.0          -14.1          176.6         3758.1         1177.8         1697.7       244887.0         2944.6            2729.5          0.795            0.0         1698.6               12.2             38.4          0.975           20.0           0.692           59.779            1.9            0.2          0.778          0.486          0.390          0.494          0.982             0.1            0.1            -0.0            0.0            1.3            0.1            0.1               1.5              ?          8.608          3.397             0.8              0.5             0.1               0.4               0.9               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             0.9         44.731              ?              ?           97.9        22832.1          0.073          0.675          0.894          2.873          2.401          1.682          1.255          0.563         15.997          2.553         16.954         19.507          0.154          0.105          0.110          0.125          0.132         24.231         23.974         23.442         22.615         21.683            0.000          0.087          0.949          0.492          0.300           17.2       7215.673         17.343           2013                  0.0          0.000
     14/09/2013        10111.3         3363.7           1.339           30.1           3217.6           1607.6           2470.3            4273.5            2141.5            3696.3            0.0            119.5             15.8       1688.935              ?              ?              ?            0.0             0.0            0.0          3.932          0.000        393.170         11.011        109.364        429.164           92.7            7.7             0.0          -14.1          176.6         3758.4         1181.5         1708.0       244886.9         2953.7            2815.8          0.805            0.0         1752.4                9.2             29.0          0.953           20.2           0.693           58.778            1.9            0.2          0.523          0.440          0.257          0.454          0.982             0.0            0.0            -0.0            0.0            1.0            0.0            0.0               1.1              ?          8.560          3.505             0.8              0.5             0.1               0.4               0.8               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             0.6         44.739              ?              ?           98.4        22832.7          0.074          0.675          0.894          2.873          2.401          1.682          1.255          0.563         15.479          1.252         13.983         15.235          0.146          0.105          0.110          0.125          0.132         21.166         21.874         22.118         21.905         21.371            0.000          0.062          0.866          0.704          0.301           24.7       7226.296         17.348           2013                  0.0          0.000
     15/09/2013        10158.1         3357.3           1.330           30.1           3198.9           1602.4           2449.9            4288.4            2153.5            3716.2            0.0            118.8             16.3       1691.339              ?              ?              ?            0.0             0.0            0.0          3.932          0.000        393.170         11.011        109.734        429.410           92.7            7.7             0.0          -14.1          176.7         3758.7         1185.4         1719.0       244886.9         2963.4            2906.9          0.815            0.0         1809.1                9.7             30.6          0.933           20.2           0.694           58.580            1.9            0.2          0.563          0.371          0.246          0.389          0.981             0.0            0.0            -0.0            0.0            1.3            0.0            0.0               1.2              ?          8.507          3.618             0.7              0.4             0.0               0.3               0.8               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             0.7         44.656              ?              ?           99.0        22833.3          0.074          0.675          0.896          2.873          2.401          1.682          1.255          0.563         12.906          1.056         11.214         12.270          0.141          0.105          0.110          0.125          0.132         18.190         19.281         20.111         20.555         20.550            0.000          0.063          0.909          0.686          0.300           24.2       7245.487         17.353           2013                  0.0          0.000
     16/09/2013        10172.2         3336.9           1.324           29.9           3166.4           1591.7           2420.6            4287.7            2159.2            3725.2            0.0            117.9             16.8       1693.712              ?              ?              ?            0.0             0.0            0.0          3.932          0.000        393.170         11.011        109.890        429.645           92.8            7.7             0.0          -14.1          176.7         3758.9         1189.9         1730.4       244886.8         2974.7            2993.5          0.824            0.0         1863.2               11.3             31.4          0.925           20.6           0.696           58.628            1.9            0.2          0.624          0.156          0.236          0.165          0.980             0.0            0.0            -0.0            0.0            0.0            0.0            0.0               1.2              ?          8.421          3.726             0.7              0.4             0.0               0.3               0.8               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             0.7         44.651              ?              ?           99.7        22834.0          0.075          0.675          0.896          2.873          2.401          1.682          1.255          0.563          5.414          1.015         11.679         12.693          0.136          0.105          0.110          0.125          0.132         17.212         17.931         18.663         19.259         19.528            0.000          0.155          0.872          1.000          0.301           11.0       7264.175         17.357           2013                  0.0          0.000
     17/09/2013        10217.8         3334.2           1.319           29.9           3152.2           1589.9           2406.7            4301.3            2171.7            3744.7            0.0            117.5             17.2       1696.055              ?              ?              ?            0.0             0.0            0.0          3.932          0.000        393.170         11.011        110.139        429.870           92.8            7.7             0.0          -14.1          176.7         3759.2         1193.3         1739.7       244886.7         2983.2            3069.0          0.832            0.0         1910.2                8.5             26.0          0.911           20.7           0.697           57.654            1.8            0.2          0.472          0.249          0.225          0.269          0.980             0.0            0.0            -0.0            0.0            0.8            0.1            0.1               1.0              ?          8.386          3.820             0.7              0.4             0.0               0.3               0.7               0.1             0.0              0.0             0.0                   0.906            0.0                0.909             0.6         44.578              ?              ?          100.2        22834.5          0.075          0.675          0.897          2.873          2.401          1.682          1.255          0.563          9.178          0.968         12.351         13.319          0.134          0.104          0.110          0.125          0.132         17.128         17.601         18.126         18.554         18.773            0.000          0.104          0.774          0.879          0.301           23.3       7269.683         17.362           2013                  0.0          0.000
     18/09/2013         9623.5         3319.2           1.360           29.8           3130.2           1581.0           2386.1            4071.6            2067.3            3484.6            0.0            116.7             14.2       1698.365              ?              ?              ?            0.0             0.0            0.0          4.043          0.000        404.350         11.011        110.206        430.405           93.0            7.7             0.0          -14.2          176.7         3759.6         1427.7         1743.2       244886.4         3569.3            2526.1          0.769            0.0         1572.4              594.3             15.0          1.000           24.9           0.760           57.698            1.9            0.4          0.534          0.067          0.535          0.067          0.979             0.2            0.3            -0.1            0.0            0.0            0.3            0.0               0.6              ?          8.325          3.145             1.6              0.9             0.1               0.9               1.6               0.1             0.0              1.2             0.1                   0.906            0.0                0.909             0.3         44.537              ?              ?          100.4        22835.0          0.076          0.675          0.898          2.873          2.401          1.682          1.255          0.563          2.230          0.922         10.388         11.310          0.131          0.104          0.110          0.125          0.132         16.592         17.170         17.645         18.015         18.215            0.000          1.000          0.788          1.000          0.000            0.0       7288.142         17.365           2013                  0.0          0.000
