ApsimVersion = 7.4
Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75	sw_5Error	sw_10Error	sw_15Error	sw_35Error	sw_75Error	st_5Error	st_10Error	st_15Error	st_35Error	st_75Error
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
PF	20/08/2009	0.272904167	0.26	0.274958854	0.195603472	0.255038021	18.69635417	18.79739583	18.68177083	18.50972222	18.134375	0.045445721	0.029187312	0.027521256	0.041067664	0.025875448	0.182652173	0.06237473	0.158988445	0.196851422	0.185077913
PF	21/08/2009	0.256341146	0.25355625	0.273207292	0.194770139	0.253960417	17.81770833	18.0140625	18.04947917	18.10833333	17.871875	0.043673394	0.027993778	0.026731179	0.040952889	0.02574255	0.160737639	0.059774938	0.160042798	0.193076787	0.181063322
PF	22/08/2009	0.237600521	0.24514375	0.268348438	0.193096528	0.252383854	17.44791667	17.52760417	17.471875	17.58958333	17.49791667	0.042772387	0.027452076	0.025411775	0.040850874	0.025535816	0.168546259	0.07930532	0.172331045	0.180498121	0.179265557
PF	23/08/2009	0.218370833	0.235835938	0.262076563	0.191871528	0.250970833	17.021875	17.0875	17.06510417	17.22777778	17.184375	0.042133104	0.026342409	0.023417074	0.040975277	0.025390931	0.212516169	0.095640658	0.187211149	0.189939125	0.180250477
PF	24/08/2009	0.204950521	0.230440625	0.258835938	0.191977083	0.250241667	18.09166667	17.8578125	17.46875	17.18125	17.00885417	0.042591019	0.025651711	0.021520042	0.041219333	0.025448952	0.236662449	0.117455712	0.18985405	0.202783723	0.188059303
PF	25/08/2009	0.193328646	0.225570833	0.257195313	0.193640278	0.250797917	19.39322917	18.971875	18.32083333	17.56180556	17.12291667	0.042107585	0.025452573	0.019755936	0.041530806	0.025497962	0.198636074	0.086625508	0.16415424	0.193702702	0.195886887
PF	26/08/2009	0.277501563	0.266047917	0.301034896	0.229134028	0.28126875	19.8921875	19.6296875	19.0328125	18.12152778	17.50208333	0.048048828	0.028812534	0.036017715	0.055728085	0.024660471	0.148340002	0.02938134	0.135791082	0.201722664	0.177501549
PF	27/08/2009	0.304036458	0.280514063	0.303107292	0.250966667	0.30401875	18.3765625	18.52083333	18.44635417	18.17569444	17.72395833	0.043814913	0.027077486	0.05332321	0.063579651	0.03063894	0.199150712	0.085285299	0.15038621	0.176925311	0.164342519
PF	28/08/2009	0.280076563	0.269653646	0.292273958	0.248175	0.301533854	18.40677083	18.29270833	18.01302083	17.78680556	17.525	0.038759034	0.023525586	0.046965587	0.060627775	0.030076312	0.147484146	0.04578201	0.1512376	0.16538716	0.166759957
PF	29/08/2009	0.260528125	0.260283854	0.287563542	0.248254167	0.298522917	17.49427083	17.73020833	17.75104167	17.66597222	17.42083333	0.037914754	0.022871199	0.041502819	0.055995934	0.029573488	0.180083601	0.089500527	0.170410427	0.172007875	0.171108349
PF	30/08/2009	0.241414063	0.249317188	0.279785938	0.247077083	0.295375	15.47552083	15.96666667	16.42604167	17.01805556	17.07760417	0.037088015	0.022505726	0.038633864	0.051798938	0.029227223	0.242565043	0.147404728	0.194747098	0.173761046	0.174232309
PF	31/08/2009	0.231995313	0.244428646	0.275611979	0.245197917	0.291500521	15.52604167	15.73229167	15.89270833	16.35277778	16.53489583	0.037852167	0.022446168	0.036713447	0.048955933	0.02879356	0.224214969	0.099545044	0.179599163	0.167952218	0.188468515
PF	1/9/2009	0.218608854	0.2376125	0.270964063	0.243731944	0.288442708	14.81979167	15.0984375	15.35729167	15.93819444	16.14791667	0.038378704	0.022712432	0.034825019	0.047013866	0.028303759	0.250093299	0.11269394	0.183905554	0.18592056	0.198593506
PF	2/9/2009	0.208303125	0.232616667	0.2677375	0.242371528	0.285796875	15.12864583	15.2171875	15.25520833	15.62083333	15.80104167	0.039917353	0.02344865	0.033309242	0.045465358	0.027891521	0.238391321	0.108394664	0.18582294	0.19738232	0.208677667
PF	3/9/2009	0.197432813	0.228171354	0.265049479	0.241963889	0.284091146	15.515625	15.55	15.46822917	15.59791667	15.66197917	0.040574027	0.024386105	0.031707254	0.044310753	0.027782876	0.219249595	0.099197445	0.179621063	0.203670031	0.209778624
PF	4/9/2009	0.187652083	0.223628125	0.261904688	0.241569444	0.282954688	15.93645833	15.83072917	15.6234375	15.61805556	15.603125	0.040973642	0.025222899	0.030356405	0.043242454	0.027570075	0.19668936	0.083789442	0.173145295	0.196078206	0.202599034
PF	5/9/2009	0.180517708	0.220501042	0.259729688	0.241636806	0.282389063	16.60260417	16.428125	16.07135417	15.79375	15.65572917	0.041291171	0.026029579	0.029034043	0.042427849	0.027507638	0.200232025	0.095506311	0.180304396	0.198966514	0.19903081
PF	6/9/2009	0.172852083	0.215519271	0.255880208	0.241503472	0.282172396	16.42916667	16.3640625	16.128125	15.93819444	15.75729167	0.041148051	0.0264197	0.027867297	0.041780747	0.027445212	0.229556172	0.107986809	0.185953304	0.204252864	0.188610715
PF	7/9/2009	0.169352604	0.213316667	0.253879688	0.24121875	0.281846875	17.134375	16.89791667	16.46979167	16.08125	15.81822917	0.04084465	0.026704471	0.026953553	0.04123979	0.0273861	0.205769818	0.106052376	0.177284404	0.210323824	0.192604843
PF	8/9/2009	0.167476042	0.21215625	0.253099479	0.241534722	0.281986979	17.78177083	17.46927083	16.9234375	16.35277778	16.003125	0.041133558	0.026887855	0.026045217	0.040811831	0.02734313	0.210829448	0.109265405	0.16847838	0.199174851	0.189950233
PF	9/9/2009	0.161200521	0.208683333	0.250664063	0.241373611	0.282159375	17.6375	17.484375	17.084375	16.58472222	16.20052083	0.039813606	0.026935833	0.025294542	0.040561712	0.027227378	0.223763643	0.116382653	0.177443466	0.199320073	0.188432049
PF	10/9/2009	0.155709375	0.205360938	0.247414063	0.240333333	0.281743229	17.43854167	17.31875	16.98958333	16.62777778	16.26770833	0.038430973	0.026930022	0.024740486	0.040359593	0.027146195	0.21904494	0.115115557	0.179664602	0.209749814	0.183383634
PF	11/9/2009	0.153210938	0.20314375	0.245678125	0.2394625	0.281363021	17.53697917	17.4015625	17.04010417	16.65694444	16.31458333	0.038124134	0.026953819	0.02423979	0.040264006	0.02700682	0.211452988	0.107132686	0.172676739	0.205263259	0.184687627
PF	12/9/2009	0.153165104	0.202982813	0.245838542	0.239073611	0.281165104	18.3734375	18.034375	17.446875	16.81041667	16.39947917	0.038135483	0.027024632	0.023821187	0.04020675	0.026974523	0.213621047	0.1191286	0.16998966	0.204520668	0.187325102
PF	13/09/2009	0.148180208	0.199319271	0.243181771	0.238218056	0.28096875	17.67395833	17.65677083	17.365625	16.96180556	16.55208333	0.03770358	0.027008664	0.023512991	0.040411514	0.026921146	0.226494043	0.11688464	0.178593439	0.208840817	0.184699377
PF	14/09/2009	0.143058333	0.194853125	0.2390375	0.235989583	0.279885417	16.88697917	16.98177083	16.88125	16.78611111	16.49791667	0.037058869	0.026834253	0.023053221	0.040688593	0.02683772	0.240731511	0.124124174	0.188690281	0.216747893	0.189672979
PF	15/09/2009	0.140397396	0.192267708	0.236196354	0.233515972	0.278489063	16.76510417	16.75	16.57135417	16.51041667	16.31614583	0.036692344	0.026670885	0.022711619	0.040921068	0.026733287	0.240620303	0.126452785	0.192473346	0.218703699	0.190009013
PF	16/09/2009	0.138769792	0.191042188	0.234845833	0.231543056	0.277197396	17.06875	16.95104167	16.65572917	16.43958333	16.20677083	0.036465031	0.026611972	0.022395887	0.04136348	0.026717993	0.234062291	0.125238488	0.193758167	0.216750117	0.184942776
PF	17/09/2009	0.135564583	0.188674479	0.232927604	0.229863194	0.276251563	16.7390625	16.76822917	16.58958333	16.43333333	16.19270833	0.036078628	0.026430459	0.022201803	0.041852043	0.026650368	0.255475873	0.143766039	0.208102302	0.225888805	0.187518325
PF	18/09/2009	0.132034375	0.185699479	0.229955729	0.227441667	0.275011458	16.28802083	16.34114583	16.2203125	16.24097222	16.08489583	0.035328895	0.026061504	0.021930066	0.042448015	0.026609279	0.302321954	0.181774813	0.221218504	0.238500977	0.189795697
PF	19/09/2009	0.130414583	0.18403125	0.228371354	0.225338194	0.273534896	16.45677083	16.4	16.19791667	16.11944444	15.9703125	0.034953135	0.025742258	0.021772376	0.043013209	0.026579334	0.272057031	0.160166201	0.220510443	0.245740135	0.194334124
PF	20/09/2009	0.129159896	0.183075521	0.227558333	0.2239375	0.272794792	16.584375	16.54635417	16.31041667	16.13819444	15.93541667	0.034604725	0.025402969	0.021613598	0.04352219	0.026582698	0.216426984	0.123668765	0.201001183	0.238197481	0.194139766
PF	21/09/2009	0.145157292	0.183682292	0.227679688	0.223106944	0.272582813	16.65	16.58489583	16.35052083	16.13472222	15.9234375	0.037828466	0.024783262	0.0213804	0.04351395	0.026425104	0.18755979	0.064753221	0.168765806	0.208944705	0.183576573
PF	22/09/2009	0.197803646	0.194308333	0.230263021	0.223459028	0.272453646	16.68385417	16.6046875	16.34322917	16.13055556	15.91145833	0.051621351	0.020538342	0.021165874	0.042885048	0.02621854	0.189098845	0.079523933	0.170887049	0.180763769	0.181143208
PF	23/09/2009	0.188972396	0.195682292	0.228873958	0.223059722	0.272069792	16.1484375	16.15885417	16.02916667	16.02291667	15.86875	0.04824235	0.019926501	0.02092937	0.042818659	0.026307762	0.20946632	0.086870982	0.166451684	0.190989898	0.177566742
PF	24/09/2009	0.197453125	0.202691667	0.231635417	0.223356944	0.272154688	17.1921875	16.95989583	16.521875	16.11319444	15.84322917	0.050312754	0.021413453	0.021378505	0.042726374	0.026382476	0.1856299	0.072938365	0.160442594	0.182266202	0.178686321
PF	25/09/2009	0.255211458	0.250538021	0.282811979	0.232849306	0.274790104	16.796875	16.79583333	16.56041667	16.28888889	15.98072917	0.063075599	0.030816125	0.035943207	0.046416533	0.026322719	0.238207857	0.098149104	0.161378789	0.180859786	0.175496104
PF	26/09/2009	0.246360938	0.249691667	0.288676563	0.235507639	0.278713542	16.21354167	16.25364583	16.15989583	16.14305556	15.93541667	0.056904844	0.030665173	0.03700919	0.047542438	0.026900382	0.256907608	0.101779505	0.166953692	0.193713905	0.183291899
PF	27/09/2009	0.236442188	0.244240104	0.284808333	0.234820139	0.278894792	15.68697917	15.73489583	15.6953125	15.85208333	15.76041667	0.053347537	0.030214642	0.036206573	0.04736246	0.02719779	0.254113119	0.105266331	0.170180781	0.187950847	0.191921253
PF	28/09/2009	0.219892188	0.234929688	0.278003125	0.233017361	0.278000521	14.10416667	14.58697917	14.9921875	15.53125	15.55	0.049657186	0.028956366	0.034973186	0.047118183	0.027344496	0.228128964	0.089899213	0.179276402	0.193708926	0.192425656
PF	29/09/2009	0.209599479	0.228894271	0.272141667	0.229986806	0.275599479	13.37291667	13.71927083	14.05416667	14.81180556	15.0796875	0.047567155	0.02815669	0.034155839	0.046776453	0.027132892	0.224924434	0.101797271	0.181048339	0.172184416	0.19848124
PF	30/09/2009	0.202072917	0.224642708	0.267986979	0.227485417	0.273594271	12.859375	13.13020833	13.4609375	14.27013889	14.61875	0.046588839	0.027680841	0.033624514	0.046533006	0.026941835	0.19036108	0.101066721	0.200769597	0.17707244	0.202578503
PF	1/10/2009	0.265623438	0.253319271	0.290142188	0.239504167	0.282253646	13.71927083	13.8203125	13.8140625	14.14097222	14.34479167	0.059122953	0.031305037	0.041488609	0.052222173	0.029337971	0.164579762	0.062923191	0.158678751	0.161555004	0.193253733
PF	2/10/2009	0.281569271	0.262834896	0.291472917	0.247893056	0.290735938	12.07447917	12.5796875	13.08802083	13.87777778	14.1609375	0.048900416	0.025404231	0.044564865	0.055293625	0.031108524	0.193266599	0.1094374	0.187104859	0.136964093	0.192189382
PF	3/10/2009	0.265222917	0.25696875	0.283508854	0.247193056	0.287570313	11.67291667	12.01927083	12.39791667	13.26319444	13.7296875	0.043497258	0.020937093	0.038852325	0.049035197	0.030531286	0.188845481	0.075998251	0.181054332	0.143111168	0.194709718
PF	4/10/2009	0.253111458	0.248398438	0.276357813	0.246559722	0.283004688	10.74739583	11.20052083	11.71145833	12.77569444	13.33020833	0.042539113	0.020045312	0.035944968	0.044141836	0.029760836	0.213299109	0.095974289	0.182476097	0.143499849	0.198530663
PF	5/10/2009	0.249026042	0.2457625	0.273336979	0.245359028	0.279666667	11.14947917	11.31354167	11.55104167	12.38055556	12.92083333	0.041128069	0.019801645	0.034865337	0.041373393	0.029330685	0.170454727	0.067295752	0.17978032	0.150934269	0.203378581
PF	6/10/2009	0.271578125	0.256754688	0.277917708	0.245965278	0.277901042	11.85260417	12.01510417	12.0890625	12.47083333	12.790625	0.048458207	0.021429454	0.035623154	0.03961029	0.029086671	0.185631849	0.068382726	0.167546236	0.166097117	0.178062042
PF	7/10/2009	0.258109896	0.249971354	0.275415625	0.245781944	0.2769	10.79322917	11.059375	11.3921875	12.22638889	12.68541667	0.044838336	0.020639338	0.035335376	0.038190253	0.029077748	0.170012797	0.08991983	0.190537463	0.162750578	0.187229744
PF	8/10/2009	0.259194271	0.250580729	0.274776563	0.24565	0.275581771	11.09739583	11.378125	11.5921875	12.11319444	12.49635417	0.045105695	0.020483428	0.03465978	0.037053556	0.028958629	0.210350263	0.11284188	0.187131921	0.137722533	0.185148009
PF	9/10/2009	0.253731771	0.248102604	0.273127083	0.244665972	0.274315625	10.22604167	10.6640625	11.0609375	11.84652778	12.31979167	0.044455504	0.020511259	0.034436411	0.036140982	0.028844217	0.270673698	0.156433631	0.216132446	0.136132368	0.202068119
PF	10/10/2009	0.240285938	0.238923438	0.266923958	0.242291667	0.272129167	7.781770833	8.6953125	9.6984375	11.20555556	11.93854167	0.042173484	0.02019337	0.033611882	0.035725888	0.028780891	0.294779244	0.191582437	0.241641784	0.156237654	0.222579736
PF	11/10/2009	0.232607292	0.232858854	0.261147396	0.238477083	0.268721875	6.3796875	7.219270833	8.275520833	10.16527778	11.2	0.040835867	0.019843755	0.032907119	0.035122441	0.028558226	0.284157267	0.207528611	0.263841884	0.156981313	0.252886977
PF	12/10/2009	0.231057813	0.232391146	0.259797917	0.236433333	0.265700521	7.068229167	7.5265625	8.120833333	9.536111111	10.5375	0.040517724	0.019528797	0.032452879	0.034636229	0.02839474	0.236471908	0.169204581	0.24957574	0.148859152	0.265959076
PF	13/10/2009	0.227488021	0.230504167	0.258274479	0.235253472	0.263897396	6.802604167	7.2984375	7.896354167	9.227777778	10.17864583	0.040064189	0.019096941	0.031988958	0.034483973	0.028263191	0.249724059	0.172944641	0.25338332	0.145148857	0.26476423
PF	14/10/2009	0.237	0.232363021	0.258178646	0.234140972	0.262559896	7.176041667	7.521354167	7.946875	9.043055556	9.894270833	0.04167907	0.019021625	0.03160878	0.034426128	0.028222435	0.175141519	0.128814414	0.229660925	0.129157332	0.259628495
PF	15/10/2009	0.273051042	0.252544792	0.272384375	0.234994444	0.262463542	7.8828125	8.053645833	8.284375	9.079166667	9.772395833	0.053335333	0.021845151	0.035831452	0.034326585	0.028274178	0.171206349	0.100549614	0.208925374	0.112910773	0.248221939
PF	16/10/2009	0.261579688	0.248099479	0.271595313	0.237083333	0.26356875	8.0421875	8.259895833	8.4828125	9.196527778	9.778645833	0.048065534	0.020443866	0.034926966	0.034602732	0.028601624	0.211673527	0.111438456	0.193090602	0.101780541	0.243394171
PF	17/10/2009	0.2536125	0.244111979	0.26865	0.237484028	0.263722917	7.6359375	7.986458333	8.344270833	9.152777778	9.74375	0.045049652	0.019866991	0.033754639	0.034158841	0.028579749	0.219247739	0.125998615	0.201949725	0.098611111	0.242327282
PF	18/10/2009	0.248926042	0.24055625	0.265655208	0.236920833	0.262763021	7.3421875	7.559895833	7.901041667	8.884722222	9.5703125	0.042959773	0.019432738	0.032829974	0.033638617	0.028462567	0.189910004	0.140799467	0.215656868	0.097170125	0.245554183
PF	19/10/2009	0.27368	0.25652	0.303023333	0.25761	0.330316667	8.656666667	8.33	8.503333333	9.153333333	9.466666667	?	?	?	?	?	?	?	?	?	?
PF	27/10/2009	0.272691667	0.264516667	0.2815	0.235175	0.295416667	8.791666667	8.516666667	8.316666667	8.825	9.591666667	0.054214267	0.019008865	0.024983048	0.038225	0.020825547	0.083333333	0.200173536	0.255087131	0.025	0.266666667
PF	28/10/2009	0.270136111	0.263763889	0.281791667	0.235125	0.294844444	8.786111111	8.658333333	8.636111111	8.920833333	9.516666667	0.05323575	0.017460618	0.024558745	0.038316667	0.020976195	0.106971497	0.173472167	0.241251239	0.0125	0.2464094
PF	29/10/2009	0.318372917	0.282554167	0.312758333	0.296488889	0.323447917	10.02083333	9.889583333	9.552083333	9.413888889	9.575	0.045149683	0.014289222	0.016888239	0.011310198	0.019073682	0.13917332	0.064493665	0.140533664	0.060921423	0.170951856
PF	30/10/2009	0.312422917	0.280116667	0.313027083	0.287791667	0.3213125	10.39791667	10.5375	10.31458333	10	9.94375	0.044807721	0.014267954	0.016847755	0.01527861	0.018791876	0.20709004	0.067571978	0.113721506	0.079494933	0.14245593
PF	31/10/2009	0.28484375	0.264266667	0.29753125	0.266702778	0.301647917	7.822916667	8.38125	8.860416667	9.694444444	10.01875	0.040270363	0.016179254	0.017168301	0.027725047	0.015953004	0.256881561	0.182427529	0.150937464	0.007349309	0.17484699
PF	1/11/2009	0.275389583	0.258408333	0.29205625	0.261869444	0.2963875	8.25	8.35	8.45625	9.155555556	9.63125	0.038660043	0.017237788	0.01674772	0.027906255	0.016141969	0.122568953	0.133203061	0.137452643	0.027357938	0.206586426
PF	2/11/2009	0.27065625	0.257202083	0.291629167	0.260588889	0.29415625	9.029166667	9.254166667	9.23125	9.369444444	9.616666667	0.037489032	0.017699735	0.016491888	0.027956285	0.016338091	0.153753199	0.136189037	0.145828373	0.079105727	0.180694391
PF	3/11/2009	0.257920833	0.248022917	0.284779167	0.257366667	0.292066667	6.379166667	7.133333333	7.870833333	9.016666667	9.529166667	0.036401661	0.017715715	0.015757888	0.027540951	0.016297489	0.258926291	0.216105041	0.205663448	0.033333333	0.19604008
PF	4/11/2009	0.25491875	0.24631875	0.282308333	0.254313889	0.289189583	6.764583333	7.14375	7.475	8.386111111	9.047916667	0.03624697	0.017547768	0.015135339	0.027352046	0.016334877	0.220751426	0.199518373	0.189815944	0.026498311	0.226521987
PF	5/11/2009	0.248766667	0.242745833	0.279177083	0.252344444	0.286985417	6.014583333	6.4875	6.970833333	8.077777778	8.758333333	0.035788089	0.017563766	0.015065673	0.027468779	0.016345003	0.1704221	0.190682862	0.186509731	0.035464293	0.23410092
PF	6/11/2009	0.250814583	0.245170833	0.28101875	0.251830556	0.285585417	8.24375	8.04375	7.770833333	8.061111111	8.566666667	0.035856693	0.017780556	0.015137054	0.02730133	0.016323661	0.133696337	0.140451282	0.150788821	0.050537237	0.214708027
PF	7/11/2009	0.251054167	0.247927083	0.284191667	0.253875	0.2865125	9.777083333	9.59375	9.15	8.808333333	8.90625	0.035991304	0.018087188	0.01531373	0.027261395	0.016584509	0.123386578	0.15028426	0.12788341	0.096585215	0.184101138
PF	8/11/2009	0.247620833	0.246872917	0.28383125	0.254875	0.287497917	9.945833333	9.720833333	9.36875	9.241666667	9.279166667	0.035568381	0.018145226	0.015252799	0.027260076	0.016690657	0.113982008	0.156106416	0.139043317	0.108759844	0.166336478
PF	9/11/2009	0.24586875	0.24808125	0.286125	0.256227778	0.288329167	10.69791667	10.72708333	10.37083333	9.858333333	9.679166667	0.035485301	0.018438709	0.015346946	0.027333611	0.016784878	0.147720919	0.159367057	0.133224782	0.133333333	0.147372827
PF	10/11/2009	0.237170833	0.242560417	0.2823	0.255572222	0.288664583	9.05	9.41875	9.58125	9.825	9.891666667	0.03461452	0.018296699	0.015058947	0.027375749	0.01680569	0.235186097	0.225035362	0.17874223	0.098248551	0.159752413
PF	11/11/2009	0.229266667	0.23705	0.277902083	0.25345	0.287458333	7.522916667	8.08125	8.54375	9.319444444	9.677083333	0.034151102	0.018269038	0.014747925	0.027197422	0.016747306	0.234209046	0.247589654	0.203481702	0.077030137	0.189735897
PF	12/11/2009	0.224789583	0.2343375	0.275816667	0.251888889	0.285710417	7.395833333	7.75	8.06875	8.833333333	9.31875	0.034000061	0.018237851	0.014640716	0.027075395	0.016702582	0.259774208	0.226563498	0.213393411	0.062915287	0.211841982
PF	13/11/2009	0.222164583	0.234775	0.276316667	0.251436111	0.284775	8.389583333	8.454166667	8.408333333	8.738888889	9.133333333	0.034210169	0.018469044	0.014599183	0.027048578	0.016757289	0.209230706	0.157104147	0.175693072	0.052777778	0.212595295
PF	14/11/2009	0.22050625	0.235820833	0.2776625	0.252272222	0.284954167	9.1625	9.247916667	9.09375	9.055555556	9.229166667	0.034160276	0.018797979	0.014660682	0.027175487	0.016826242	0.183538395	0.117031918	0.141477611	0.050993222	0.193544545
PF	15/11/2009	0.21103125	0.228977083	0.273525	0.251363889	0.284820833	6.716666667	7.43125	8.033333333	8.886111111	9.264583333	0.033237824	0.018520782	0.014334252	0.027155427	0.016847722	0.339747319	0.259146904	0.21484275	0.030932024	0.198121239
PF	16/11/2009	0.206291667	0.226097917	0.27066875	0.249080556	0.283035417	6.372916667	6.864583333	7.30625	8.241666667	8.860416667	0.033150858	0.01859001	0.01419127	0.027303691	0.016712282	0.333756242	0.271449619	0.246676403	0.05853141	0.231500115
PF	17/11/2009	0.203041667	0.22425	0.269002083	0.247594444	0.281560417	6.314583333	6.695833333	7.022916667	7.877777778	8.525	0.033350412	0.018772487	0.014109191	0.027387846	0.016566479	0.288000269	0.255053099	0.252656603	0.065322089	0.242312356
PF	18/11/2009	0.200529167	0.223485417	0.26870625	0.246916667	0.280564583	6.51875	6.85	7.102083333	7.758333333	8.329166667	0.033292546	0.018929389	0.014070216	0.027426549	0.016622877	0.281702311	0.230814781	0.224030189	0.067357531	0.243158708
PF	19/11/2009	0.201591667	0.223354167	0.268695833	0.246838889	0.280325	6.78125	7.00625	7.13125	7.711111111	8.222916667	0.032848778	0.018951656	0.014072589	0.027410076	0.016545842	0.252404524	0.19529699	0.208787699	0.061111111	0.243108129
PF	20/11/2009	0.20079375	0.221135417	0.267185417	0.246336111	0.279795833	5.860416667	6.39375	6.804166667	7.591666667	8.15625	0.032898555	0.018613951	0.01395553	0.027448675	0.016543162	0.243536231	0.203680686	0.202115547	0.05853141	0.240017722
PF	21/11/2009	0.19969375	0.219385417	0.2653	0.245116667	0.278735417	5.391666667	5.84375	6.295833333	7.272222222	7.91875	0.033147109	0.018537428	0.013973575	0.027575557	0.01665186	0.209247992	0.191345595	0.207540157	0.051445164	0.242536151
PF	22/11/2009	0.205195833	0.223285417	0.267914583	0.245516667	0.27838125	7.577083333	7.4625	7.214583333	7.366666667	7.808333333	0.033495629	0.018681536	0.014121163	0.027670261	0.016731487	0.142537154	0.1025429	0.154424522	0.017347217	0.232811917
PF	23/11/2009	0.207895833	0.225489583	0.270339583	0.247316667	0.279445833	8.439583333	8.320833333	8.016666667	7.913888889	8.102083333	0.03362845	0.018759842	0.0143391	0.027601013	0.01670953	0.137326279	0.099215674	0.13688837	0.034805456	0.197887425
PF	24/11/2009	0.269685417	0.2558125	0.293483333	0.257333333	0.2855875	8.375	8.472916667	8.352083333	8.311111111	8.414583333	0.041105856	0.016004848	0.016797907	0.02715785	0.016701193	0.191092134	0.128352046	0.144872829	0.044704103	0.178936383
PF	25/11/2009	0.292964583	0.26779375	0.303070833	0.265680556	0.297814583	6.85	7.4375	7.829166667	8.316666667	8.539583333	0.042895408	0.012722981	0.015094421	0.024628045	0.014988756	0.307299317	0.196541274	0.169096866	0.022047928	0.18454069
PF	26/11/2009	0.282391667	0.25891875	0.292575	0.257533333	0.29154375	4.454166667	5.329166667	6.204166667	7.558333333	8.191666667	0.042616113	0.013300781	0.014901947	0.02586702	0.015322344	0.392957389	0.27475789	0.213667815	0.064728779	0.233556441
PF	27/11/2009	0.267814583	0.250525	0.284029167	0.252397222	0.2866	3.529166667	4.183333333	4.9625	6.533333333	7.4875	0.039723727	0.014424377	0.014456043	0.025971105	0.015491412	0.275767028	0.257817586	0.229343366	0.090138782	0.280056625
PF	28/11/2009	0.26403125	0.24881875	0.28168125	0.249566667	0.283458333	4.077083333	4.529166667	4.96875	6.108333333	6.977083333	0.038728104	0.014892999	0.014465091	0.026054631	0.015464843	0.21071898	0.227875149	0.208787699	0.075154163	0.278354436
PF	29/11/2009	0.26065	0.247329167	0.28066875	0.248480556	0.28170625	4.433333333	4.883333333	5.25	6.097222222	6.789583333	0.037952668	0.015300366	0.014464543	0.026222724	0.015553041	0.269687748	0.203271849	0.190242292	0.054077562	0.263069818
PF	30/11/2009	0.254372917	0.243829167	0.277297917	0.246922222	0.280272917	3.666666667	4.216666667	4.722916667	5.866666667	6.633333333	0.037008204	0.0156564	0.014431429	0.026350511	0.015680066	0.26932271	0.236315271	0.206978232	0.062546279	0.265143218
PF	1/4/2010	0.233075	0.252629167	0.29466875	0.2591	0.284972917	13.24166667	12.27083333	10.81041667	8.597222222	7.38125	0.033103754	0.019444557	0.014144524	0.025769579	0.016129142	0.259026847	0.257581792	0.193001841	0.35307293	0.1101543
PF	2/4/2010	0.231352083	0.2520125	0.297014583	0.262386111	0.288147917	13.27916667	12.92083333	11.88958333	9.766666667	8.34375	0.032664242	0.019979101	0.014244986	0.025825563	0.01628966	0.104665472	0.154616461	0.158383581	0.387865718	0.143548571
PF	3/4/2010	0.230752083	0.244189583	0.290272917	0.261213889	0.289114583	10.52916667	10.63958333	10.3625	9.594444444	8.725	0.031788159	0.01971534	0.013699643	0.025561839	0.016318865	0.202830092	0.042949017	0.095045067	0.264677185	0.103804927
PF	4/4/2010	0.22339375	0.241327083	0.287370833	0.259402778	0.288154167	10.06458333	10.10833333	9.804166667	9.188888889	8.591666667	0.032321989	0.019843512	0.013411053	0.025502338	0.016403284	0.177507662	0.054856716	0.104554832	0.197339558	0.091033164
PF	5/4/2010	0.21688125	0.237841667	0.28445	0.258091667	0.287110417	9.2875	9.372916667	9.19375	8.816666667	8.422916667	0.031788409	0.019990599	0.013286992	0.025564963	0.01639252	0.13045948	0.085213172	0.12534097	0.179763219	0.089259752
PF	6/4/2010	0.285154167	0.272708333	0.31120625	0.273825	0.305910417	11.61458333	11.02708333	10.08541667	8.988888889	8.472916667	0.041168487	0.015653963	0.013907046	0.025069048	0.013734843	0.115938951	0.146185092	0.146343354	0.220496774	0.070986354
PF	7/4/2010	0.284785417	0.272958333	0.31240625	0.271019444	0.301645833	9.508333333	10.05	10.06666667	9.455555556	8.825	0.04130927	0.016378914	0.015303716	0.025344744	0.014953369	0.310968469	0.222100661	0.181333793	0.236160126	0.066405739
PF	8/4/2010	0.280433333	0.268508333	0.307745833	0.268972222	0.30080625	8.216666667	8.404166667	8.35625	8.494444444	8.477083333	0.039868273	0.016398919	0.014651483	0.024286189	0.014775392	0.25804195	0.205438217	0.216676682	0.09208658	0.069503447
PF	9/4/2010	0.260227083	0.25893125	0.29926875	0.264544444	0.29515	9.047916667	8.908333333	8.510416667	8.219444444	8.114583333	0.036778273	0.018401435	0.014763631	0.025119729	0.01516441	0.111822808	0.108226443	0.163028876	0.09208658	0.083636601
PF	10/4/2010	0.24706875	0.255245833	0.29805	0.263525	0.2931625	10.0375	9.98125	9.483333333	8.655555556	8.227083333	0.03552866	0.018899127	0.014787653	0.02546362	0.015448655	0.110003157	0.129161066	0.146644569	0.188950153	0.06908588
PF	11/4/2010	0.24021875	0.253427083	0.29609375	0.262622222	0.292441667	11.16458333	10.63125	9.789583333	8.844444444	8.427083333	0.035496333	0.019606931	0.014892116	0.025501325	0.015671398	0.073470122	0.171133713	0.176461326	0.200539396	0.055001578
