ApsimVersion = 7.5
Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	5/7/2009	0.213494792	0.184671875	0.195984375	0.260953125	0.267197917	21.61302083	21.3015625	20.40729167	20.0484375	19.62447917
P	6/7/2009	0.208026042	0.187484375	0.197567708	0.256411458	0.264338542	22.55625	22.26458333	21.28802083	20.4328125	19.6359375
P	7/7/2009	0.199057292	0.187145833	0.197234375	0.251229167	0.261932292	22.6578125	22.51927083	21.671875	20.78020833	19.8390625
P	8/7/2009	0.19640625	0.186484375	0.195536458	0.246369792	0.259567708	22.17552083	22.11458333	21.40208333	20.76354167	19.9109375
P	9/7/2009	0.191145833	0.1823125	0.191796875	0.241947917	0.257510417	20.20625	20.54895833	20.34791667	20.42135417	19.80520833
P	10/7/2009	0.213776042	0.197005208	0.203572917	0.245359375	0.255359375	22.58385417	22.0578125	20.925	20.11510417	19.4734375
P	11/7/2009	0.219598958	0.205098958	0.213171875	0.249963542	0.255635417	23.14114583	22.953125	21.9984375	20.83125	19.784375
P	12/7/2009	0.209369792	0.199401042	0.208328125	0.246182292	0.254473958	21.4859375	21.6203125	21.13541667	20.74947917	19.93072917
P	13/07/2009	0.206359375	0.197802083	0.206354167	0.24190625	0.251963542	21.7234375	21.615625	20.89895833	20.4140625	19.725
P	14/07/2009	0.201833333	0.197098958	0.205588542	0.239041667	0.249171875	22.596875	22.31145833	21.4078125	20.57135417	19.74583333
P	15/07/2009	0.198692708	0.196239583	0.205223958	0.238005208	0.247005208	22.7453125	22.63125	21.80625	20.88333333	19.9265625
P	16/07/2009	0.189182292	0.190010417	0.200098958	0.234036458	0.243703125	21.13854167	21.37760417	20.99895833	20.7	19.94322917
P	17/07/2009	0.177604167	0.18203125	0.192703125	0.228026042	0.238942708	18.83802083	19.35625	19.409375	19.9015625	19.56145833
P	18/07/2009	0.173989583	0.179911458	0.189619792	0.22290625	0.233708333	19.08333333	19.20833333	18.86354167	19.12291667	18.94322917
P	19/07/2009	0.170177083	0.178302083	0.187958333	0.219104167	0.228755208	19.42916667	19.421875	18.90104167	18.88489583	18.61510417
P	20/07/2009	0.166125	0.176692708	0.186635417	0.215994792	0.223791667	19.8015625	19.76302083	19.18541667	18.94270833	18.53125
P	21/07/2009	0.165588542	0.17640625	0.186119792	0.214729167	0.221354167	19.8765625	19.89791667	19.34635417	19.05052083	18.53958333
P	22/07/2009	0.167677083	0.176479167	0.185567708	0.212734375	0.21915625	20.1625	20.00885417	19.30885417	18.95520833	18.49479167
P	23/07/2009	0.16878125	0.177677083	0.186854167	0.2119375	0.216432292	21.13072917	20.90520833	20.05520833	19.30208333	18.61041667
P	24/07/2009	0.168677083	0.17803125	0.1870625	0.210859375	0.214223958	22.01145833	21.590625	20.5625	19.61510417	18.82552083
P	25/07/2009	0.164609375	0.176296875	0.186546875	0.209911458	0.211734375	21.91770833	21.80572917	21.03072917	20.09947917	19.15729167
P	26/07/2009	0.159640625	0.172651042	0.183338542	0.206895833	0.208359375	21.43177083	21.315625	20.63333333	20.01822917	19.2515625
P	27/07/2009	0.157598958	0.171708333	0.182125	0.204692708	0.205276042	21.90885417	21.6421875	20.80625	20.0390625	19.25885417
P	28/07/2009	0.147680556	0.1796875	0.186090278	0.214041667	0.206409722	22.16458333	22.12013889	21.23680556	20.58819444	19.60694444
P	29/07/2009	0.139895833	0.173368056	0.180458333	0.210340278	0.203319444	20.50138889	20.69722222	20.15416667	20.24583333	19.55486111
P	30/07/2009	0.138131944	0.172229167	0.178625	0.207881944	0.200798611	20.59166667	20.70555556	20.0375	19.96527778	19.32569444
P	31/07/2009	0.135486111	0.169395833	0.175625	0.204923611	0.198347222	20.15069444	20.1875	19.52222222	19.60416667	19.10902778
P	1/8/2009	0.135111111	0.170076389	0.1760625	0.204	0.196125	20.99375	20.94652778	20.11736111	19.74861111	19.05
P	2/8/2009	0.131145833	0.167041667	0.173125	0.201972222	0.194020833	20.50277778	20.39930556	19.63888889	19.58194444	19.02013889
P	3/8/2009	0.135673611	0.171229167	0.174506944	0.203291667	0.192972222	22.45277778	22.06597222	20.90694444	20.03541667	19.13541667
P	4/8/2009	0.136625	0.171118056	0.175236111	0.204888889	0.193701389	22.38402778	22.26736111	21.31041667	20.55833333	19.52916667
P	5/8/2009	0.1309375	0.165444444	0.171659722	0.202902778	0.193159722	20.26597222	20.57777778	20.13402778	20.29305556	19.58888889
P	6/8/2009	0.130319444	0.164541667	0.170423611	0.200090278	0.191076389	20.35972222	20.37916667	19.70208333	19.75138889	19.23263889
P	7/8/2009	0.133569444	0.167486111	0.171826389	0.200513889	0.190284722	21.55277778	21.28888889	20.32291667	19.88402778	19.17361111
