ApsimVersion = 7.6
Title = Pnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     21/09/2011         8961.1         6481.2         4919.1
     22/09/2011         8967.8         6491.9         4966.2
     23/09/2011         8964.7         6501.9         5009.7
     24/09/2011         8976.4         6498.3         5023.7
     25/09/2011         8989.1         6493.4         5035.9
     26/09/2011         9003.2         6488.0         5047.2
     27/09/2011         9005.0         6471.6         5068.0
     28/09/2011         9025.9         6450.5         5081.3
     29/09/2011         9054.2         6408.2         5099.0
     30/09/2011         9104.1         6393.3         5113.3
     01/10/2011         9159.2         6399.9         5121.8
     02/10/2011         9155.4         6381.4         5127.4
     03/10/2011         9170.6         6358.6         5137.6
     04/10/2011         9196.2         6338.5         5149.2
     05/10/2011         9232.2         6307.1         5166.3
     06/10/2011         9277.7         6276.6         5185.4
     07/10/2011         9326.1         6255.4         5202.3
     08/10/2011         9330.4         6199.0         5221.7
     09/10/2011         9368.8         6163.9         5241.6
     10/10/2011         1308.8         6081.3         5260.4
     11/10/2011         1310.7         6019.3         5274.9
     12/10/2011         1305.6         5969.7         1768.9
     13/10/2011         1289.7         5944.6         1776.1
     14/10/2011         1276.3         5923.3         1768.8
     15/10/2011         1281.3         5907.8         1757.6
     16/10/2011         1286.9         5892.3         1767.2
     17/10/2011         1291.0         5881.2         1774.8
     18/10/2011         1286.6         5875.7         1780.0
     19/10/2011         1286.6         5875.7         1778.9
     20/10/2011         1283.4         5874.7         1781.4
     21/10/2011         1281.4         5873.0         1782.8
     22/10/2011         1279.2         5864.1         1784.6
     23/10/2011         1275.0         5840.9         1790.3
     24/10/2011         1275.6         5806.5         1799.3
     25/10/2011         1270.4         5775.7         1807.9
     26/10/2011         1258.8         5729.5         1820.7
     27/10/2011         1261.5         5719.9         1823.8
     28/10/2011         1260.4         5716.0         1824.9
     29/10/2011         1258.8         5710.2         1826.5
     30/10/2011         1257.9         5706.6         1827.5
     31/10/2011         1255.5         5697.9         1829.9
     01/11/2011         1255.1         5696.7         1830.2
     02/11/2011         1246.1         5665.8         1839.2
     03/11/2011         1241.9         5664.8         1833.0
     04/11/2011         1241.9         5664.8         1829.0
     05/11/2011         1241.9         5664.8         1826.1
     06/11/2011         1237.6         5660.8         1818.3
     07/11/2011         1233.9         5656.2         1815.8
     08/11/2011         1230.8         5653.3         1806.6
     09/11/2011         1230.9         5653.3         1802.7
     10/11/2011         1230.9         5653.3         1794.2
     11/11/2011         1230.9         5653.3         1793.5
     12/11/2011         1230.9         5653.3         1786.7
     13/11/2011         1227.9         5649.2         1776.9
     14/11/2011         1223.9         5641.4         1773.7
     15/11/2011         1228.1         5632.7         1769.6
     16/11/2011         1226.6         5631.8         1763.9
     17/11/2011         1226.6         5631.8         1763.9
     18/11/2011         1226.6         5631.8         1763.9
     19/11/2011         1224.0         5626.4         1758.5
     20/11/2011         1224.0         5626.4         1755.2
     21/11/2011         1224.0         5626.4         1755.2
     22/11/2011         1224.0         5626.4         1755.2
     23/11/2011         1224.1         5626.4         1751.0
     24/11/2011         1222.9         5625.4         1749.7
     25/11/2011         1218.9         5614.5         1750.5
     26/11/2011         1215.0         5604.1         1750.1
     27/11/2011         1213.1         5600.3         1742.6
     28/11/2011         1213.1         5600.3         1742.6
     29/11/2011         1213.1         5600.3         1742.6
     30/11/2011         1213.1         5600.3         1742.6
     01/12/2011         1213.1         5600.3         1742.5
     02/12/2011         1213.1         5600.3         1742.5
     03/12/2011         1213.1         5600.3         1742.5
     04/12/2011         1213.1         5600.3         1742.0
     05/12/2011         1213.1         5600.3         1742.0
     06/12/2011         1213.1         5600.3         1742.0
     07/12/2011         1213.1         5600.3         1742.0
     08/12/2011         1213.1         5600.3         1742.0
     09/12/2011         1213.1         5600.3         1742.0
     10/12/2011         1213.1         5600.3         1742.0
     11/12/2011         1213.1         5600.3         1742.0
     12/12/2011         1213.1         5600.3         1742.0
     13/12/2011         1213.2         5600.3         1738.5
     14/12/2011         1213.5         5600.3         1733.7
     15/12/2011         1211.6         5596.2         1719.9
     16/12/2011         1211.6         5596.2         1719.9
     17/12/2011         1211.6         5596.2         1719.9
     18/12/2011         1211.6         5596.2         1719.9
     19/12/2011         1211.6         5596.2         1714.1
     20/12/2011         1211.6         5596.2         1714.1
     21/12/2011         1211.6         5596.2         1714.1
     22/12/2011         1211.6         5596.2         1712.8
     23/12/2011         1211.6         5596.2         1712.8
     24/12/2011         1211.6         5596.2         1712.8
     25/12/2011         1211.6         5596.2         1712.8
     26/12/2011         1211.6         5596.2         1712.0
     27/12/2011         1211.6         5596.2         1711.8
     28/12/2011         1211.6         5596.2         1711.8
     29/12/2011         1211.6         5596.2         1711.5
     30/12/2011         1210.5         5594.4         1705.4
     31/12/2011         1210.6         5594.4         1703.2
     01/01/2012         1210.6         5594.4         1703.2
     02/01/2012         1210.6         5594.4         1703.2
     03/01/2012         1210.6         5594.4         1703.2
     04/01/2012         1210.6         5594.4         1703.2
     05/01/2012         1210.6         5594.4         1703.2
     06/01/2012         1210.6         5594.4         1702.0
     07/01/2012         1208.3         5588.6         1701.1
     08/01/2012         1208.3         5588.6         1700.0
     09/01/2012         1208.3         5588.6         1700.0
     10/01/2012         1208.3         5588.6         1700.0
     11/01/2012         1208.3         5588.6         1698.0
     12/01/2012         1208.3         5588.6         1697.5
     13/01/2012         1208.3         5588.6         1697.5
     14/01/2012         1208.3         5588.6         1697.5
     15/01/2012         1208.3         5588.6         1697.5
     16/01/2012         1208.3         5588.6         1697.5
     17/01/2012         1208.3         5588.6         1697.3
     18/01/2012         1208.3         5588.6         1697.1
     19/01/2012         1208.3         5588.6         1697.1
     20/01/2012         1208.3         5588.6         1697.1
     21/01/2012         1208.3         5588.6         1697.1
     22/01/2012         1208.3         5588.6         1697.1
     23/01/2012         1208.3         5588.6         1697.1
     24/01/2012         1208.3         5588.6         1697.1
     25/01/2012         1208.3         5588.6         1697.1
     26/01/2012         1208.3         5588.6         1697.1
     27/01/2012         1208.3         5588.6         1697.1
     28/01/2012         1208.3         5588.6         1696.7
     29/01/2012         1208.3         5588.6         1696.7
     30/01/2012         1208.3         5588.6         1696.7
     31/01/2012         1208.3         5588.6         1696.7
     01/02/2012         1206.0         5582.6         1694.7
     02/02/2012         1204.0         5577.4         1695.9
     03/02/2012         1204.0         5577.4         1694.3
     04/02/2012         1204.0         5577.4         1692.8
     05/02/2012         1204.0         5577.4         1692.8
     06/02/2012         1204.0         5577.4         1692.8
     07/02/2012         1204.0         5577.4         1692.8
     08/02/2012         1204.0         5577.4         1692.8
     09/02/2012         1204.0         5577.4         1692.8
     10/02/2012         1204.0         5577.4         1692.8
     11/02/2012         1204.0         5577.4         1692.8
     12/02/2012         1204.0         5577.4         1692.8
     13/02/2012         1204.0         5577.4         1692.8
     14/02/2012         1204.0         5577.4         1692.8
     15/02/2012         1204.0         5577.4         1692.8
     16/02/2012         1204.0         5577.4         1692.8
     17/02/2012         1204.0         5577.4         1691.9
     18/02/2012         1204.0         5577.4         1691.7
     19/02/2012         1204.0         5577.4         1690.2
     20/02/2012         1204.0         5577.4         1690.2
     21/02/2012         1204.0         5577.4         1690.2
     22/02/2012         1204.0         5577.4         1688.9
     23/02/2012         1204.1         5577.4         1685.7
     24/02/2012         1204.1         5577.4         1679.1
     25/02/2012         1204.1         5577.4         1678.9
     26/02/2012         1204.1         5577.4         1678.9
     27/02/2012         1204.1         5577.4         1678.9
     28/02/2012         1204.1         5577.4         1676.9
     29/02/2012         1204.1         5577.4         1676.9
     01/03/2012         1204.1         5577.4         1674.8
     02/03/2012         1204.1         5577.4         1669.6
     03/03/2012         1204.1         5577.4         1669.4
     04/03/2012         1204.1         5577.4         1668.3
     05/03/2012         1204.1         5577.4         1668.3
     06/03/2012         1204.1         5577.4         1668.3
     07/03/2012         1204.1         5577.4         1668.3
     08/03/2012         1200.1         5565.8         1658.1
     09/03/2012         1197.1         5557.8         1657.1
     10/03/2012         1197.1         5557.8         1655.9
     11/03/2012         1197.1         5557.8         1655.4
     12/03/2012         1198.5         5542.9         1652.7
     13/03/2012         1203.5         5535.8         1645.2
     14/03/2012         1213.4         5521.6         1640.7
     15/03/2012         1208.2         5507.4         1634.8
     16/03/2012         1203.4         5478.0         1631.7
     17/03/2012         1213.4         5457.9         1619.6
     18/03/2012         1210.3         5426.8         1612.0
     19/03/2012         1201.4         5395.0         1607.3
     20/03/2012         1195.4         5363.4         1599.8
     21/03/2012         1184.0         5332.1         1575.5
     22/03/2012         1175.7         5311.2         1541.5
     23/03/2012         1166.6         5287.6         1512.3
     24/03/2012         1160.0         5272.0         1478.9
     25/03/2012         1167.3         5256.4         1454.7
     26/03/2012         1171.0         5233.4         1433.7
     27/03/2012         1177.2         5211.5         1408.9
     28/03/2012         1182.9         5196.2         1381.5
     29/03/2012         1189.0         5171.7         1357.4
     30/03/2012         1204.5         5152.8         1339.3
     31/03/2012         1215.8         5135.5         1314.9
     01/04/2012         1213.3         5120.1         1282.7
     02/04/2012         1205.8         5101.1         1258.7
     03/04/2012         1215.3         5075.1         1233.3
     04/04/2012         1218.8         5046.1         1204.1
     05/04/2012         1229.0         5025.6         1170.8
     06/04/2012         1235.5         5005.4         1147.7
     07/04/2012         1269.5         4993.2         1137.3
     08/04/2012         1276.8         4987.2         1134.0
     09/04/2012         1272.3         4975.0         1126.1
     10/04/2012         1291.8         4963.8         1121.4
     11/04/2012         1318.2         4954.5         1119.7
     12/04/2012         1316.6         4953.2         1120.0
     13/04/2012         1316.6         4953.2         1119.7
     14/04/2012         1314.7         4950.3         1121.2
     15/04/2012         1310.5         4939.8         1098.8
     16/04/2012         1303.7         4921.3         1054.5
     17/04/2012         1310.0         4897.0          991.2
     18/04/2012         1345.9         4887.9          978.9
     19/04/2012         1390.5         4875.3          961.5
     20/04/2012         1407.0         4854.7          916.3
     21/04/2012         1402.3         4844.0          898.2
     22/04/2012         1456.1         4837.3          890.4
     23/04/2012         1475.2         4830.6          881.6
     24/04/2012         1498.4         4820.7          870.0
     25/04/2012         1568.8         4808.6          857.6
     26/04/2012         1626.1         4783.8          824.6
     27/04/2012         1654.7         4756.9          787.3
     28/04/2012         1729.4         4739.4          773.2
     29/04/2012         1773.3         4729.2          765.9
     30/04/2012         1794.5         4725.0          759.9
     01/05/2012         1804.4         4720.1          752.8
     02/05/2012         1860.9         4706.9          734.7
     03/05/2012         1926.7         4685.1          701.8
     04/05/2012         1958.8         4660.2          655.6
     05/05/2012         2022.4         4634.2          612.3
     06/05/2012         2085.7         4608.5          576.6
     07/05/2012         2133.0         4582.9          547.0
     08/05/2012         2169.4         4557.6          510.5
     09/05/2012         2288.0         4537.8          491.1
     10/05/2012         2406.6         4520.4          483.2
     11/05/2012         2507.1         4529.9          475.9
     12/05/2012         2643.2         4543.9          466.5
     13/05/2012         2761.6         4548.5          454.3
     14/05/2012         2888.5         4562.3          450.0
     15/05/2012         3058.5         4588.2          448.1
     16/05/2012         3227.1         4608.5          446.0
     17/05/2012         3383.1         4620.9          445.5
     18/05/2012         3581.6         4650.6          449.0
     19/05/2012         3773.9         4672.1          454.3
     20/05/2012         3962.0         4689.4          462.4
     21/05/2012         4080.5         4687.5          472.5
     22/05/2012         4287.1         4713.1          483.5
     23/05/2012         4542.6         4750.2          494.5
     24/05/2012         4792.6         4774.9          507.4
     25/05/2012         5028.6         4776.2          520.9
     26/05/2012         5140.8         4759.6          534.6
     27/05/2012         5172.3         4740.5          521.1
     28/05/2012         5350.5         4734.1          494.5
     29/05/2012         5536.2         4765.6          473.2
     30/05/2012         5767.3         4814.7          455.2
     31/05/2012         6022.7         4879.2          445.3
     01/06/2012         6248.2         4943.7          439.9
     02/06/2012         6274.8         4946.2          441.4
     03/06/2012         6496.3         5016.5          438.3
     04/06/2012         6716.1         5080.1          424.9
     05/06/2012         6845.7         5107.5          409.5
     06/06/2012         6830.1         5076.2          400.8
     07/06/2012         6821.1         5044.4          387.2
     08/06/2012         6968.1         5082.1          376.5
     09/06/2012         7008.2         5075.8          395.9
     10/06/2012         7055.6         5072.4          416.2
     11/06/2012         7099.5         5067.8          437.4
     12/06/2012         7130.2         5058.0          459.1
     13/06/2012         7175.5         5055.2          477.4
     14/06/2012         7217.4         5056.7          499.6
     15/06/2012         7244.5         5046.2          522.0
     16/06/2012         7282.9         5017.2          533.6
     17/06/2012         7306.3         5012.0          544.7
     18/06/2012         7344.2         5012.7          572.6
     19/06/2012         7398.1         5019.7          602.5
     20/06/2012         7416.9         5008.6          633.1
     21/06/2012         7454.5         4979.5          645.5
     22/06/2012         7492.6         4983.8          664.9
     23/06/2012         7550.7         4996.2          700.6
     24/06/2012         7588.7         4997.4          736.8
     25/06/2012         7583.4         4979.6          771.6
     26/06/2012         7631.8         4956.0          784.4
     27/06/2012         7682.0         4927.7          799.4
     28/06/2012         7739.0         4900.7          815.9
     29/06/2012         7762.6         4860.1          833.5
     30/06/2012         7793.2         4825.5          850.6
     01/07/2012         7804.4         4784.0          864.3
     02/07/2012         7843.1         4752.1          883.2
     03/07/2012         7876.2         4718.0          902.6
     04/07/2012         7908.5         4683.9          922.4
     05/07/2012         7934.9         4647.1          942.5
     06/07/2012         7953.7         4606.9          963.0
     07/07/2012         7972.8         4573.8          977.0
     08/07/2012         7987.0         4531.7          997.9
     09/07/2012         8031.8         4506.7         1018.9
     10/07/2012         8074.7         4481.6         1039.7
     11/07/2012         7954.9         4505.8         1242.3
     12/07/2012         7834.8         4512.0         1430.6
     13/07/2012         7874.6         4485.4         1450.5
     14/07/2012         7926.0         4465.5         1471.0
     15/07/2012         7787.2         4468.0         1660.8
     16/07/2012         7817.5         4437.7         1680.2
     17/07/2012         7862.4         4414.1         1701.7
     18/07/2012         7910.9         4392.8         1723.4
     19/07/2012         7939.0         4361.3         1745.0
     20/07/2012         7959.8         4326.3         1766.6
     21/07/2012         8010.9         4307.5         1788.3
     22/07/2012         8067.1         4291.5         1809.9
     23/07/2012         8099.7         4263.7         1831.1
     24/07/2012         8115.9         4227.5         1852.6
     25/07/2012         8119.2         4184.9         1873.0
     26/07/2012         8148.8         4156.6         1894.2
     27/07/2012         8064.6         4142.5         2006.6
     28/07/2012         8092.0         4112.1         2027.3
     29/07/2012         8146.2         4097.3         2048.2
     30/07/2012         7746.4         4072.1         2436.8
     31/07/2012         7487.3         4083.4         2709.8
     01/08/2012         7270.2         4092.6         2992.8
     02/08/2012         7310.7         4077.0         3013.1
     03/08/2012         7358.0         4059.8         3032.0
     04/08/2012         7404.7         4042.4         3051.3
     05/08/2012         7449.1         4023.5         3070.8
     06/08/2012         7220.8         4040.2         3366.3
     07/08/2012         7040.8         4052.5         3627.0
     08/08/2012         7084.7         4035.8         3645.5
     09/08/2012         7135.4         4020.4         3662.7
     10/08/2012         6957.6         4036.7         3902.6
     11/08/2012         6827.4         4049.0         4118.5
     12/08/2012         6712.3         4061.9         4302.8
     13/08/2012         6755.1         4050.4         4317.4
     14/08/2012         6596.3         4033.9         4484.9
     15/08/2012         6632.3         4021.7         4487.0
     16/08/2012         6677.2         3999.7         4504.5
     17/08/2012         6737.7         3986.2         4522.5
     18/08/2012         6648.2         4010.9         4703.7
     19/08/2012         6632.5         4018.2         4783.0
     20/08/2012         6666.1         4012.7         4794.9
     21/08/2012         6704.5         3999.2         4806.9
     22/08/2012         6756.4         3988.0         4821.6
     23/08/2012         6816.0         3980.7         4836.4
     24/08/2012         6864.6         3959.8         4854.2
     25/08/2012         6915.8         3940.8         4871.8
     26/08/2012         6968.6         3922.8         4889.2
     27/08/2012         6709.6         3895.3         5142.1
     28/08/2012         6558.2         3898.3         5328.4
     29/08/2012         6602.4         3882.8         5345.6
     30/08/2012         6651.5         3864.0         5361.4
     31/08/2012         6694.7         3842.0         5377.6
     01/09/2012         6730.8         3816.2         5394.1
     02/09/2012         6773.0         3794.0         5410.5
     03/09/2012         6814.3         3771.6         5426.7
     04/09/2012         6863.2         3753.2         5443.1
     05/09/2012         6817.0         3718.9         5498.3
     06/09/2012         6843.9         3689.1         5513.8
     07/09/2012         6611.4         3704.6         5828.3
     08/09/2012         6646.8         3692.0         5847.9
     09/09/2012         6656.0         3683.3         5884.3
     10/09/2012         6691.4         3667.7         5896.0
     11/09/2012         6737.2         3659.6         5907.6
     12/09/2012         6780.4         3645.4         5920.8
     13/09/2012         6817.2         3621.5         5936.3
     14/09/2012         6840.6         3592.3         5950.8
     15/09/2012         6550.7         3605.6         6291.4
     16/09/2012         6313.5         3607.4         6581.8
     17/09/2012         6305.9         3606.1         6637.3
     18/09/2012         6333.5         3589.0         6649.9
     19/09/2012         6136.6         3601.3         6895.2
     20/09/2012         6162.8         3600.2         6902.3
     21/09/2012         6185.3         3573.7         6914.8
     22/09/2012         6234.6         3575.3         6923.1
     23/09/2012         6271.0         3568.3         6931.9
     24/09/2012         6309.7         3576.5         6936.2
     25/09/2012         6307.4         3566.2         6939.3
     26/09/2012         6314.8         3547.7         6946.8
     27/09/2012         6342.2         3524.9         6959.3
     28/09/2012         6386.9         3521.0         6968.8
     29/09/2012         6425.3         3521.0         6975.8
     30/09/2012         6455.1         3513.4         6983.6
     01/10/2012         6485.9         3498.7         6993.9
     02/10/2012         6517.3         3478.9         7005.9
     03/10/2012         6553.1         3467.2         7016.2
     04/10/2012         6591.9         3459.8         7025.4
     05/10/2012         6627.8         3451.3         7034.5
     06/10/2012         6663.2         3452.8         7039.7
     07/10/2012         6663.2         3452.8         7039.7
     08/10/2012         6663.2         3452.8         7039.7
     09/10/2012         6663.2         3452.8         7039.7
     10/10/2012          917.0         3434.0         7044.9
     11/10/2012          920.1         3425.2         7046.7
     12/10/2012          919.6         3423.4         2346.5
     13/10/2012          915.5         3406.9         2351.0
     14/10/2012          915.3         3406.3         2348.8
     15/10/2012          895.5         3387.8         2359.6
     16/10/2012          887.9         3377.2         2352.5
     17/10/2012          887.3         3367.7         2352.3
     18/10/2012          877.3         3350.2         2358.8
     19/10/2012          867.6         3338.9         2349.4
     20/10/2012          861.6         3335.8         2338.3
     21/10/2012          858.6         3333.2         2327.1
     22/10/2012          859.0         3325.6         2312.9
     23/10/2012          855.9         3309.6         2306.9
     24/10/2012          847.6         3286.7         2295.6
     25/10/2012          838.8         3265.9         2275.8
     26/10/2012          830.4         3245.9         2246.9
     27/10/2012          829.0         3243.0         2232.1
     28/10/2012          829.0         3243.0         2230.9
     29/10/2012          829.0         3243.0         2228.4
     30/10/2012          829.0         3243.0         2225.8
     31/10/2012          829.0         3243.0         2218.9
     01/11/2012          829.0         3243.0         2215.8
     02/11/2012          829.0         3243.0         2210.2
     03/11/2012          826.3         3240.9         2201.1
     04/11/2012          826.3         3240.9         2197.7
     05/11/2012          824.4         3240.3         2191.8
     06/11/2012          822.5         3238.3         2182.8
     07/11/2012          823.3         3238.3         2174.1
     08/11/2012          826.3         3235.3         2157.9
     09/11/2012          827.0         3235.3         2153.6
     10/11/2012          824.9         3231.7         2136.4
     11/11/2012          822.7         3227.2         2116.6
     12/11/2012          817.0         3208.0         2095.3
     13/11/2012          815.1         3204.9         2078.2
     14/11/2012          815.1         3204.9         2078.2
     15/11/2012          815.1         3204.9         2077.9
     16/11/2012          813.1         3200.8         2059.3
     17/11/2012          811.2         3196.9         2044.0
     18/11/2012          811.2         3196.9         2040.6
     19/11/2012          809.6         3193.6         2033.1
     20/11/2012          807.2         3187.3         2029.9
     21/11/2012          809.4         3179.8         2023.1
     22/11/2012          811.5         3174.3         2016.4
     23/11/2012          808.6         3162.7         2011.7
     24/11/2012          807.1         3154.6         2004.0
     25/11/2012          807.1         3154.6         2004.0
     26/11/2012          807.1         3154.6         2004.0
     27/11/2012          807.1         3154.6         2003.9
     28/11/2012          807.1         3154.6         2003.9
     29/11/2012          807.1         3154.6         2003.9
     30/11/2012          807.1         3154.6         2003.9
     01/12/2012          807.1         3154.6         1999.2
     02/12/2012          807.1         3154.6         1997.7
     03/12/2012          805.9         3152.9         1990.0
     04/12/2012          804.4         3150.1         1985.5
     05/12/2012          801.4         3141.4         1983.9
     06/12/2012          800.3         3139.7         1978.8
     07/12/2012          800.3         3139.7         1978.8
     08/12/2012          799.6         3139.2         1973.1
     09/12/2012          799.6         3139.2         1972.2
     10/12/2012          799.6         3139.2         1972.2
     11/12/2012          799.6         3139.2         1972.2
     12/12/2012          799.6         3139.2         1972.2
     13/12/2012          799.6         3139.2         1972.2
     14/12/2012          799.6         3139.2         1969.5
     15/12/2012          799.6         3139.2         1962.0
     16/12/2012          799.6         3139.2         1960.9
     17/12/2012          799.0         3138.3         1949.9
     18/12/2012          799.0         3138.3         1949.9
     19/12/2012          799.0         3138.3         1949.9
     20/12/2012          799.0         3138.3         1949.9
     21/12/2012          799.0         3138.3         1949.9
     22/12/2012          799.0         3138.3         1949.9
     23/12/2012          799.0         3138.3         1949.9
     24/12/2012          799.0         3138.3         1949.9
     25/12/2012          799.0         3138.3         1949.9
     26/12/2012          799.0         3138.3         1949.9
     27/12/2012          799.0         3138.3         1949.9
     28/12/2012          799.0         3138.3         1949.9
     29/12/2012          799.0         3138.3         1949.9
     30/12/2012          799.0         3138.3         1949.9
     31/12/2012          799.0         3138.3         1949.9
     01/01/2013          799.0         3138.3         1949.9
     02/01/2013          799.0         3138.3         1949.9
     03/01/2013          799.0         3138.3         1949.9
     04/01/2013          799.0         3138.3         1949.9
     05/01/2013          799.0         3138.3         1949.9
     06/01/2013          799.0         3138.3         1949.9
     07/01/2013          799.0         3138.3         1949.9
     08/01/2013          799.0         3138.3         1949.9
     09/01/2013          799.0         3138.3         1949.9
     10/01/2013          799.0         3138.3         1949.9
     11/01/2013          799.0         3138.3         1949.2
     12/01/2013          799.0         3138.3         1949.2
     13/01/2013          799.0         3138.3         1941.2
     14/01/2013          799.0         3138.3         1941.2
     15/01/2013          799.0         3138.3         1941.2
     16/01/2013          799.0         3138.3         1941.2
     17/01/2013          799.0         3138.3         1941.2
     18/01/2013          799.0         3138.3         1941.2
     19/01/2013          799.0         3138.3         1941.2
     20/01/2013          799.0         3138.3         1938.6
     21/01/2013          799.0         3138.3         1938.5
     22/01/2013          799.0         3138.3         1938.5
     23/01/2013          799.0         3138.3         1938.5
     24/01/2013          799.0         3138.3         1938.5
     25/01/2013          799.0         3138.3         1938.5
     26/01/2013          799.0         3138.3         1938.5
     27/01/2013          799.0         3138.3         1938.5
     28/01/2013          799.0         3138.3         1938.5
     29/01/2013          799.0         3138.3         1938.5
     30/01/2013          799.0         3138.3         1936.3
     31/01/2013          799.0         3138.3         1927.7
     01/02/2013          799.0         3138.3         1927.7
     02/02/2013          799.0         3138.3         1927.7
     03/02/2013          799.0         3138.3         1927.7
     04/02/2013          799.0         3138.3         1927.7
     05/02/2013          799.0         3138.3         1927.7
     06/02/2013          799.0         3138.3         1927.7
     07/02/2013          799.0         3138.3         1927.7
     08/02/2013          799.0         3138.3         1927.7
     09/02/2013          799.0         3138.3         1927.7
     10/02/2013          799.0         3138.3         1927.7
     11/02/2013          799.0         3138.3         1927.7
     12/02/2013          799.0         3138.3         1923.9
     13/02/2013          799.0         3138.3         1923.9
     14/02/2013          799.0         3138.3         1923.9
     15/02/2013          799.0         3138.3         1922.3
     16/02/2013          799.0         3138.3         1922.3
     17/02/2013          799.0         3138.3         1922.3
     18/02/2013          799.0         3138.3         1922.3
     19/02/2013          799.0         3138.3         1922.3
     20/02/2013          799.0         3138.3         1922.3
     21/02/2013          799.0         3138.3         1922.3
     22/02/2013          799.0         3138.3         1922.3
     23/02/2013          799.0         3138.3         1922.3
     24/02/2013          799.0         3138.3         1922.3
     25/02/2013          799.0         3138.3         1922.3
     26/02/2013          799.0         3138.3         1922.3
     27/02/2013          799.0         3138.3         1922.3
     28/02/2013          799.0         3138.3         1922.3
     01/03/2013          799.0         3138.3         1922.3
     02/03/2013          799.0         3138.3         1922.3
     03/03/2013          799.0         3138.3         1922.3
     04/03/2013          799.0         3138.3         1922.3
     05/03/2013          799.0         3138.3         1922.3
     06/03/2013          799.0         3138.3         1922.3
     07/03/2013          799.0         3138.3         1922.3
     08/03/2013          799.0         3138.3         1922.3
     09/03/2013          799.0         3138.3         1922.3
     10/03/2013          799.0         3138.3         1922.3
     11/03/2013          799.0         3138.3         1920.6
     12/03/2013          799.0         3138.3         1920.6
     13/03/2013          799.0         3138.3         1920.6
     14/03/2013          799.0         3138.3         1920.6
     15/03/2013          799.0         3138.3         1920.6
     16/03/2013          799.0         3138.3         1920.5
     17/03/2013          799.1         3138.3         1915.8
     18/03/2013          799.1         3138.3         1915.8
     19/03/2013          799.1         3138.3         1915.8
     20/03/2013          799.1         3138.3         1915.8
     21/03/2013          799.1         3138.3         1915.8
     22/03/2013          799.1         3138.3         1915.8
     23/03/2013          799.1         3138.3         1915.8
     24/03/2013          799.1         3138.3         1915.8
     25/03/2013          799.1         3138.3         1915.8
     26/03/2013          799.1         3138.3         1915.8
     27/03/2013          799.1         3138.3         1915.8
     28/03/2013          799.1         3138.3         1915.8
     29/03/2013          799.1         3138.3         1915.4
     30/03/2013          799.1         3138.3         1910.2
     31/03/2013          797.8         3135.2         1901.1
     01/04/2013          795.8         3129.6         1882.8
     02/04/2013          795.9         3129.6         1879.1
     03/04/2013          795.9         3129.6         1879.1
     04/04/2013          795.9         3129.6         1879.1
     05/04/2013          795.9         3129.6         1878.0
     06/04/2013          794.7         3126.9         1871.1
     07/04/2013          793.9         3125.3         1866.3
     08/04/2013          791.0         3114.7         1853.2
     09/04/2013          790.2         3107.9         1845.1
     10/04/2013          793.1         3092.5         1838.9
     11/04/2013          790.9         3087.5         1815.6
     12/04/2013          791.9         3087.5         1811.3
     13/04/2013          792.4         3087.5         1808.1
     14/04/2013          792.4         3087.5         1807.3
     15/04/2013          792.4         3087.5         1803.1
     16/04/2013          789.0         3077.9         1759.7
     17/04/2013          793.1         3077.9         1752.2
     18/04/2013          793.8         3077.9         1745.4
     19/04/2013          793.0         3077.7         1737.0
     20/04/2013          793.0         3077.7         1735.0
     21/04/2013          793.0         3077.7         1734.4
     22/04/2013          793.0         3077.7         1733.8
     23/04/2013          791.0         3068.8         1695.6
     24/04/2013          791.3         3062.6         1669.7
     25/04/2013          791.3         3062.6         1668.6
     26/04/2013          791.3         3062.6         1664.0
     27/04/2013          789.7         3059.4         1652.3
     28/04/2013          791.7         3047.5         1617.2
     29/04/2013          813.0         3036.4         1591.3
     30/04/2013          831.9         3021.6         1523.8
     01/05/2013          841.9         3002.2         1437.7
     02/05/2013          844.7         2981.1         1353.6
     03/05/2013          854.6         2977.1         1342.6
     04/05/2013          854.7         2977.1         1342.2
     05/05/2013          854.7         2977.1         1342.2
     06/05/2013          855.0         2977.1         1338.8
     07/05/2013          857.8         2970.8         1319.3
     08/05/2013          886.7         2960.1         1279.1
     09/05/2013          912.0         2948.9         1233.7
     10/05/2013          914.5         2937.9         1175.1
     11/05/2013          916.3         2927.7         1126.5
     12/05/2013          944.2         2919.6         1095.9
     13/05/2013          999.1         2914.3         1085.2
     14/05/2013         1025.4         2909.7         1077.4
     15/05/2013         1069.6         2896.0         1055.4
     16/05/2013         1088.3         2874.9         1025.1
     17/05/2013         1116.2         2854.1         1005.5
     18/05/2013         1140.6         2833.4          994.7
     19/05/2013         1158.0         2813.0          991.2
     20/05/2013         1184.5         2792.8          995.4
     21/05/2013         1214.5         2772.5          924.6
     22/05/2013         1260.7         2753.2          863.3
     23/05/2013         1307.8         2738.0          827.7
     24/05/2013         1327.1         2726.6          806.4
     25/05/2013         1405.7         2721.6          782.5
     26/05/2013         1496.2         2720.2          767.5
     27/05/2013         1494.3         2711.3          748.2
     28/05/2013         1493.8         2703.2          729.7
     29/05/2013         1518.8         2692.2          689.2
     30/05/2013         1577.6         2683.1          641.6
