ApsimVersion = 7.6
Title = PFnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     14/09/2011         9732.2         4283.9         4789.9
     15/09/2011         9785.9         4294.7         4800.1
     16/09/2011         9792.0         4292.3         4807.1
     17/09/2011         9680.1         4288.7         4930.8
     18/09/2011         9594.3         4282.7         5038.3
     19/09/2011         9498.7         4264.1         5126.4
     20/09/2011         9479.8         4264.1         5201.2
     21/09/2011         9461.1         4266.7         5286.3
     22/09/2011         9441.8         4276.6         5366.9
     23/09/2011         9470.6         4279.9         5381.0
     24/09/2011         9489.6         4271.7         5386.6
     25/09/2011         9510.9         4264.4         5392.3
     26/09/2011         9533.3         4257.5         5398.2
     27/09/2011         9555.2         4241.6         5407.9
     28/09/2011         9591.7         4224.9         5418.5
     29/09/2011         9642.8         4197.5         5433.9
     30/09/2011         9701.8         4183.8         5446.2
     01/10/2011         9761.1         4187.4         5453.3
     02/10/2011         9758.1         4172.2         5457.8
     03/10/2011         9772.9         4152.3         5466.2
     04/10/2011         9796.9         4133.2         5475.7
     05/10/2011         9843.9         4110.1         5489.5
     06/10/2011         9900.4         4086.6         5504.9
     07/10/2011         9957.3         4069.1         5518.5
     08/10/2011         9972.2         4026.7         5534.1
     09/10/2011        10017.7         3997.5         5549.8
     10/10/2011         1001.1         3945.2         5564.6
     11/10/2011         1005.7         3902.0         5575.8
     12/10/2011         1004.0         3864.0         1109.3
     13/10/2011          987.2         3844.7         1117.6
     14/10/2011          974.7         3828.3         1114.6
     15/10/2011          976.6         3816.4         1108.2
     16/10/2011          979.1         3804.4         1118.2
     17/10/2011          980.6         3795.8         1126.1
     18/10/2011          976.4         3791.6         1131.9
     19/10/2011          976.4         3791.6         1131.3
     20/10/2011          972.5         3790.9         1134.6
     21/10/2011          970.0         3789.5         1136.7
     22/10/2011          968.3         3782.9         1138.0
     23/10/2011          967.3         3765.6         1142.1
     24/10/2011          970.4         3739.6         1148.6
     25/10/2011          969.2         3716.3         1154.9
     26/10/2011          964.9         3681.4         1164.3
     27/10/2011          966.8         3675.0         1168.3
     28/10/2011          966.0         3672.1         1169.2
     29/10/2011          964.8         3667.8         1170.3
     30/10/2011          964.1         3665.2         1171.1
     31/10/2011          962.4         3658.9         1172.7
     01/11/2011          962.1         3657.9         1173.1
     02/11/2011          958.8         3634.8         1179.5
     03/11/2011          955.0         3634.0         1177.2
     04/11/2011          955.0         3634.0         1174.8
     05/11/2011          955.0         3634.0         1173.0
     06/11/2011          951.0         3630.9         1168.4
     07/11/2011          948.6         3627.3         1163.3
     08/11/2011          945.7         3625.1         1157.6
     09/11/2011          945.8         3625.1         1155.1
     10/11/2011          945.8         3625.1         1149.8
     11/11/2011          945.8         3625.1         1149.4
     12/11/2011          945.8         3625.1         1145.2
     13/11/2011          943.0         3621.9         1139.2
     14/11/2011          941.5         3615.9         1130.3
     15/11/2011          946.4         3609.1         1126.0
     16/11/2011          945.0         3608.4         1122.6
     17/11/2011          945.0         3608.4         1122.6
     18/11/2011          945.0         3608.4         1122.6
     19/11/2011          943.0         3604.2         1118.1
     20/11/2011          943.0         3604.2         1115.9
     21/11/2011          943.0         3604.2         1115.9
     22/11/2011          943.0         3604.2         1115.9
     23/11/2011          943.2         3604.2         1113.4
     24/11/2011          942.4         3603.5         1112.2
     25/11/2011          939.1         3595.0         1113.2
     26/11/2011          936.0         3587.0         1113.7
     27/11/2011          934.4         3584.0         1108.8
     28/11/2011          934.4         3584.0         1108.8
     29/11/2011          934.4         3584.0         1108.8
     30/11/2011          934.4         3584.0         1108.8
     01/12/2011          934.4         3584.0         1108.7
     02/12/2011          934.4         3584.0         1108.7
     03/12/2011          934.4         3584.0         1108.7
     04/12/2011          934.4         3584.0         1108.4
     05/12/2011          934.4         3584.0         1108.4
     06/12/2011          934.4         3584.0         1108.4
     07/12/2011          934.4         3584.0         1108.4
     08/12/2011          934.4         3584.0         1108.4
     09/12/2011          934.4         3584.0         1108.4
     10/12/2011          934.4         3584.0         1108.4
     11/12/2011          934.4         3584.0         1108.4
     12/12/2011          934.4         3584.0         1108.4
     13/12/2011          934.4         3584.0         1106.2
     14/12/2011          934.7         3584.0         1103.3
     15/12/2011          933.1         3580.9         1095.2
     16/12/2011          933.1         3580.9         1095.2
     17/12/2011          933.1         3580.9         1095.2
     18/12/2011          933.1         3580.9         1095.1
     19/12/2011          933.1         3580.9         1091.6
     20/12/2011          933.1         3580.9         1091.6
     21/12/2011          933.1         3580.9         1091.6
     22/12/2011          933.1         3580.9         1090.8
     23/12/2011          933.1         3580.9         1090.8
     24/12/2011          933.1         3580.9         1090.8
     25/12/2011          933.1         3580.9         1090.8
     26/12/2011          933.1         3580.9         1090.3
     27/12/2011          933.1         3580.9         1090.2
     28/12/2011          933.1         3580.9         1090.2
     29/12/2011          933.1         3580.9         1090.1
     30/12/2011          932.1         3579.5         1085.5
     31/12/2011          932.1         3579.5         1084.1
     01/01/2012          932.1         3579.5         1084.1
     02/01/2012          932.1         3579.5         1084.1
     03/01/2012          932.1         3579.5         1084.1
     04/01/2012          932.1         3579.5         1084.1
     05/01/2012          932.1         3579.5         1084.1
     06/01/2012          932.1         3579.5         1083.3
     07/01/2012          930.3         3575.0         1076.1
     08/01/2012          930.3         3575.0         1074.3
     09/01/2012          930.3         3575.0         1074.3
     10/01/2012          930.3         3575.0         1074.3
     11/01/2012          930.3         3575.0         1072.9
     12/01/2012          930.3         3575.0         1072.3
     13/01/2012          930.3         3575.0         1072.3
     14/01/2012          930.3         3575.0         1072.3
     15/01/2012          930.3         3575.0         1072.3
     16/01/2012          930.3         3575.0         1072.3
     17/01/2012          930.3         3575.0         1072.2
     18/01/2012          930.3         3575.0         1072.0
     19/01/2012          930.3         3575.0         1072.0
     20/01/2012          930.3         3575.0         1072.0
     21/01/2012          930.3         3575.0         1072.0
     22/01/2012          930.3         3575.0         1072.0
     23/01/2012          930.3         3575.0         1072.0
     24/01/2012          930.3         3575.0         1072.0
     25/01/2012          930.3         3575.0         1072.0
     26/01/2012          930.3         3575.0         1072.0
     27/01/2012          930.3         3575.0         1072.0
     28/01/2012          930.3         3575.0         1071.8
     29/01/2012          930.3         3575.0         1071.8
     30/01/2012          930.3         3575.0         1071.8
     31/01/2012          930.3         3575.0         1071.8
     01/02/2012          928.4         3570.3         1069.4
     02/02/2012          927.2         3566.3         1070.5
     03/02/2012          927.2         3566.3         1069.7
     04/02/2012          927.2         3566.3         1069.1
     05/02/2012          927.2         3566.3         1069.1
     06/02/2012          927.2         3566.3         1069.1
     07/02/2012          927.2         3566.3         1069.1
     08/02/2012          927.2         3566.3         1069.1
     09/02/2012          927.2         3566.3         1069.1
     10/02/2012          927.2         3566.3         1069.1
     11/02/2012          927.2         3566.3         1069.1
     12/02/2012          927.2         3566.3         1069.1
     13/02/2012          927.2         3566.3         1069.1
     14/02/2012          927.2         3566.3         1069.1
     15/02/2012          927.2         3566.3         1069.1
     16/02/2012          927.2         3566.3         1069.1
     17/02/2012          927.2         3566.3         1068.6
     18/02/2012          927.2         3566.3         1068.5
     19/02/2012          927.2         3566.3         1067.8
     20/02/2012          927.2         3566.3         1067.8
     21/02/2012          927.2         3566.3         1067.8
     22/02/2012          927.2         3566.3         1067.0
     23/02/2012          927.3         3566.3         1065.1
     24/02/2012          927.3         3566.3         1060.9
     25/02/2012          927.3         3566.3         1060.7
     26/02/2012          927.3         3566.3         1060.7
     27/02/2012          927.3         3566.3         1060.7
     28/02/2012          927.3         3566.3         1059.6
     29/02/2012          927.3         3566.3         1059.6
     01/03/2012          927.3         3566.3         1058.2
     02/03/2012          927.3         3566.3         1055.0
     03/03/2012          927.3         3566.3         1054.9
     04/03/2012          927.3         3566.3         1054.3
     05/03/2012          927.3         3566.3         1054.3
     06/03/2012          927.3         3566.3         1054.3
     07/03/2012          927.3         3566.3         1054.3
     08/03/2012          924.1         3557.3         1040.4
     09/03/2012          921.7         3551.1         1039.0
     10/03/2012          921.7         3551.1         1038.3
     11/03/2012          921.7         3551.1         1038.0
     12/03/2012          926.7         3539.6         1035.0
     13/03/2012          932.7         3534.1         1029.2
     14/03/2012          944.5         3523.0         1025.2
     15/03/2012          940.5         3512.1         1020.3
     16/03/2012          944.0         3489.3         1017.6
     17/03/2012          958.0         3473.7         1009.3
     18/03/2012          963.5         3449.5         1008.2
     19/03/2012          964.7         3424.8         1006.7
     20/03/2012          968.6         3402.4         1001.3
     21/03/2012          959.5         3385.5          979.8
     22/03/2012          952.9         3374.2          948.8
     23/03/2012          945.8         3361.4          923.2
     24/03/2012          940.7         3353.0          899.4
     25/03/2012          953.9         3344.5          877.6
     26/03/2012          966.7         3332.1          858.8
     27/03/2012          982.2         3320.2          839.3
     28/03/2012          995.2         3311.9          825.7
     29/03/2012         1012.9         3298.6          806.4
     30/03/2012         1038.4         3288.4          795.5
     31/03/2012         1059.4         3279.2          775.6
     01/04/2012         1065.9         3274.2          754.6
     02/04/2012         1066.2         3267.9          733.4
     03/04/2012         1089.8         3259.4          712.2
     04/04/2012         1108.1         3249.9          690.8
     05/04/2012         1128.3         3243.1          675.2
     06/04/2012         1143.9         3236.5          663.1
     07/04/2012         1186.9         3226.5          659.6
     08/04/2012         1198.1         3221.7          659.2
     09/04/2012         1200.5         3211.8          657.3
     10/04/2012         1226.7         3202.7          657.2
     11/04/2012         1260.3         3197.4          658.4
     12/04/2012         1259.0         3196.7          659.5
     13/04/2012         1259.0         3196.7          659.5
     14/04/2012         1257.4         3195.1          661.0
     15/04/2012         1254.1         3189.3          649.4
     16/04/2012         1248.8         3179.0          626.1
     17/04/2012         1269.1         3165.7          592.3
     18/04/2012         1313.1         3159.9          586.1
     19/04/2012         1370.5         3150.9          577.4
     20/04/2012         1401.7         3134.1          553.4
     21/04/2012         1401.2         3125.4          544.2
     22/04/2012         1464.0         3121.1          540.5
     23/04/2012         1490.1         3116.9          536.3
     24/04/2012         1523.3         3110.7          530.5
     25/04/2012         1610.6         3103.0          524.4
     26/04/2012         1684.7         3097.8          507.6
     27/04/2012         1729.6         3084.9          488.9
     28/04/2012         1820.2         3086.5          482.8
     29/04/2012         1874.1         3088.0          480.1
     30/04/2012         1899.3         3089.5          477.6
     01/05/2012         1913.4         3088.4          474.4
     02/05/2012         1983.9         3090.7          465.1
     03/05/2012         2070.7         3089.4          447.6
     04/05/2012         2121.5         3079.5          422.6
     05/05/2012         2208.7         3075.6          399.1
     06/05/2012         2296.5         3072.0          380.1
     07/05/2012         2368.7         3065.6          364.5
     08/05/2012         2428.5         3057.0          345.1
     09/05/2012         2576.4         3069.2          335.5
     10/05/2012         2717.7         3085.3          332.6
     11/05/2012         2871.0         3102.7          329.7
     12/05/2012         3077.7         3125.9          325.5
     13/05/2012         3273.2         3141.8          319.3
     14/05/2012         3475.9         3163.1          318.0
     15/05/2012         3736.1         3193.9          318.1
     16/05/2012         3979.3         3242.9          317.8
     17/05/2012         4205.9         3287.6          318.3
     18/05/2012         4467.4         3349.7          321.6
     19/05/2012         4714.4         3406.6          325.7
     20/05/2012         4942.6         3458.7          331.6
     21/05/2012         5082.7         3484.8          338.8
     22/05/2012         5311.4         3543.9          347.2
     23/05/2012         5581.9         3618.9          356.5
     24/05/2012         5742.7         3650.5          368.5
     25/05/2012         5805.7         3647.5          381.1
     26/05/2012         5849.6         3640.0          392.4
     27/05/2012         5878.6         3636.6          399.8
     28/05/2012         5934.2         3626.2          413.3
     29/05/2012         5987.2         3620.5          427.7
     30/05/2012         6044.3         3616.4          442.2
     31/05/2012         6101.4         3615.3          457.2
     01/06/2012         6155.2         3619.2          467.7
     02/06/2012         6180.2         3621.8          470.6
     03/06/2012         6233.7         3626.1          482.5
     04/06/2012         6292.0         3625.5          495.3
     05/06/2012         6337.3         3618.1          511.2
     06/06/2012         6321.1         3596.3          527.4
     07/06/2012         6317.6         3575.0          529.3
     08/06/2012         6382.1         3570.1          539.0
     09/06/2012         6420.0         3562.1          559.3
     10/06/2012         6473.3         3543.4          568.7
     11/06/2012         6526.2         3521.2          579.3
     12/06/2012         6575.9         3497.7          589.9
     13/06/2012         6641.1         3482.0          596.8
     14/06/2012         6700.4         3468.8          607.0
     15/06/2012         6753.9         3448.7          619.0
     16/06/2012         6810.7         3425.4          633.0
     17/06/2012         6836.5         3424.9          676.1
     18/06/2012         6872.1         3424.4          729.6
     19/06/2012         6922.8         3430.3          780.8
     20/06/2012         6968.0         3417.6          804.0
     21/06/2012         7021.3         3395.5          817.3
     22/06/2012         7069.9         3401.8          861.5
     23/06/2012         7126.2         3412.0          916.8
     24/06/2012         7163.0         3415.6          969.5
     25/06/2012         7170.2         3405.9         1018.4
     26/06/2012         7232.2         3388.6         1031.4
     27/06/2012         7301.9         3372.5         1046.5
     28/06/2012         7376.7         3357.8         1062.6
     29/06/2012         7403.7         3331.5         1079.4
     30/06/2012         7438.2         3309.4         1095.9
     01/07/2012         7460.0         3284.0         1108.8
     02/07/2012         7503.8         3265.6         1126.4
     03/07/2012         7538.6         3243.7         1144.3
     04/07/2012         7572.8         3221.9         1162.4
     05/07/2012         7602.2         3198.3         1180.8
     06/07/2012         7625.4         3172.6         1199.2
     07/07/2012         7652.2         3152.6         1211.9
     08/07/2012         7671.0         3125.5         1230.6
     09/07/2012         7716.0         3109.8         1249.3
     10/07/2012         7760.5         3094.2         1267.8
     11/07/2012         7596.8         3112.0         1514.5
     12/07/2012         7443.0         3118.1         1736.9
     13/07/2012         7487.8         3101.5         1754.3
     14/07/2012         7544.9         3089.3         1772.3
     15/07/2012         7388.2         3094.3         1991.5
     16/07/2012         7426.6         3075.6         2008.3
     17/07/2012         7476.6         3060.1         2026.9
     18/07/2012         7530.1         3046.3         2045.7
     19/07/2012         7566.8         3025.8         2064.3
     20/07/2012         7596.9         3002.9         2083.0
     21/07/2012         7652.1         2990.4         2101.7
     22/07/2012         7712.1         2979.5         2120.2
     23/07/2012         7754.8         2961.7         2138.6
     24/07/2012         7775.6         2937.8         2157.0
     25/07/2012         7785.3         2909.7         2174.4
     26/07/2012         7817.0         2890.9         2192.6
     27/07/2012         7737.8         2882.6         2306.4
     28/07/2012         7765.2         2862.3         2323.8
     29/07/2012         7814.8         2851.3         2341.7
     30/07/2012         7393.4         2834.6         2755.4
     31/07/2012         7116.1         2841.1         3064.9
     01/08/2012         6886.2         2847.5         3361.8
     02/08/2012         6929.4         2837.1         3380.1
     03/08/2012         6979.3         2825.2         3396.3
     04/08/2012         7031.8         2814.3         3412.6
     05/08/2012         7082.2         2802.3         3429.2
     06/08/2012         6848.8         2811.8         3735.0
     07/08/2012         6662.4         2819.5         4002.1
     08/08/2012         6709.2         2808.5         4018.9
     09/08/2012         6764.8         2798.2         4033.7
     10/08/2012         6594.3         2807.3         4277.5
     11/08/2012         6465.4         2817.2         4494.8
     12/08/2012         6350.1         2830.1         4679.8
     13/08/2012         6393.9         2826.0         4693.1
     14/08/2012         6252.7         2822.0         4860.0
     15/08/2012         6287.5         2817.0         4881.3
     16/08/2012         6332.7         2805.0         4896.1
     17/08/2012         6392.8         2798.9         4911.4
     18/08/2012         6302.1         2821.1         5089.4
     19/08/2012         6284.6         2828.9         5167.8
     20/08/2012         6318.1         2828.2         5179.5
     21/08/2012         6356.1         2821.4         5189.8
     22/08/2012         6405.9         2815.9         5202.4
     23/08/2012         6463.1         2813.2         5215.1
     24/08/2012         6513.3         2802.1         5230.3
     25/08/2012         6566.1         2792.3         5245.5
     26/08/2012         6620.2         2783.2         5260.6
     27/08/2012         6375.5         2766.9         5504.9
     28/08/2012         6233.4         2770.9         5704.6
     29/08/2012         6278.0         2763.5         5720.0
     30/08/2012         6327.7         2753.9         5733.6
     31/08/2012         6373.8         2742.3         5747.7
     01/09/2012         6413.5         2727.9         5762.0
     02/09/2012         6459.7         2716.4         5776.2
     03/09/2012         6505.7         2704.8         5790.3
     04/09/2012         6556.5         2695.1         5804.6
     05/09/2012         6483.8         2681.6         5901.5
     06/09/2012         6512.1         2663.0         5915.1
     07/09/2012         6295.2         2679.9         6209.6
     08/09/2012         6330.8         2673.7         6227.4
     09/09/2012         6344.7         2672.3         6262.4
     10/09/2012         6379.3         2663.2         6272.7
     11/09/2012         6424.7         2659.5         6282.8
     12/09/2012         6466.8         2651.0         6294.5
     13/09/2012         6505.9         2636.7         6308.1
     14/09/2012         6538.8         2621.7         6320.9
     15/09/2012         6271.8         2632.8         6642.7
     16/09/2012         6048.9         2635.1         6916.7
     17/09/2012         6045.8         2636.0         6965.5
     18/09/2012         6073.8         2626.1         6977.0
     19/09/2012         5888.7         2637.5         7209.5
     20/09/2012         5913.0         2637.7         7216.3
     21/09/2012         5936.0         2620.6         7227.3
     22/09/2012         5983.4         2623.2         7234.6
     23/09/2012         6018.4         2619.4         7242.4
     24/09/2012         6053.8         2625.5         7246.2
     25/09/2012         6052.5         2618.3         7249.0
     26/09/2012         6061.0         2605.8         7255.7
     27/09/2012         6088.4         2590.8         7266.9
     28/09/2012         6132.7         2589.7         7275.3
     29/09/2012         6168.6         2590.0         7281.6
     30/09/2012         6197.1         2585.2         7288.6
     01/10/2012         6227.2         2575.8         7297.8
     02/10/2012         6260.9         2564.1         7308.6
     03/10/2012         6298.3         2557.8         7317.9
     04/10/2012         6335.6         2553.6         7326.2
     05/10/2012         6370.1         2548.5         7334.4
     06/10/2012         6403.5         2550.2         7339.1
     07/10/2012         6403.5         2550.2         7339.1
     08/10/2012         6403.5         2550.2         7339.1
     09/10/2012         6403.5         2550.2         7339.1
     10/10/2012          840.7         2536.6         7343.8
     11/10/2012          844.2         2530.2         7345.4
     12/10/2012          843.8         2529.0         1449.0
     13/10/2012          841.6         2517.1         1453.0
     14/10/2012          841.5         2516.6         1450.9
     15/10/2012          824.4         2503.3         1459.5
     16/10/2012          821.1         2495.6         1453.4
     17/10/2012          823.3         2488.7         1458.3
     18/10/2012          820.1         2476.4         1469.7
     19/10/2012          813.5         2470.4         1469.6
     20/10/2012          811.0         2468.8         1461.6
     21/10/2012          810.7         2467.4         1453.8
     22/10/2012          814.5         2463.3         1442.3
     23/10/2012          817.3         2454.8         1440.0
     24/10/2012          810.3         2442.6         1435.6
     25/10/2012          803.2         2431.4         1421.5
     26/10/2012          796.3         2420.7         1400.5
     27/10/2012          796.7         2419.2         1391.1
     28/10/2012          796.7         2419.2         1390.3
     29/10/2012          796.7         2419.2         1388.7
     30/10/2012          796.7         2419.2         1387.1
     31/10/2012          796.7         2419.2         1382.8
     01/11/2012          796.7         2419.2         1380.9
     02/11/2012          796.7         2419.2         1377.6
     03/11/2012          794.7         2418.0         1372.4
     04/11/2012          794.8         2418.0         1370.4
     05/11/2012          791.5         2417.7         1369.1
     06/11/2012          788.5         2416.7         1365.8
     07/11/2012          789.5         2416.7         1360.3
     08/11/2012          792.2         2414.5         1351.9
     09/11/2012          792.9         2414.5         1349.2
     10/11/2012          790.2         2411.8         1340.1
     11/11/2012          787.5         2408.5         1329.6
     12/11/2012          782.0         2397.4         1304.6
     13/11/2012          780.6         2395.7         1294.7
     14/11/2012          780.6         2395.7         1294.7
     15/11/2012          780.6         2395.7         1294.5
     16/11/2012          779.5         2393.6         1284.0
     17/11/2012          777.9         2391.4         1274.3
     18/11/2012          777.9         2391.4         1272.4
     19/11/2012          776.6         2389.7         1264.9
     20/11/2012          774.5         2386.3         1258.7
     21/11/2012          779.1         2382.2         1252.7
     22/11/2012          782.8         2379.3         1248.3
     23/11/2012          782.3         2373.1         1246.1
     24/11/2012          783.6         2368.7         1242.3
     25/11/2012          783.6         2368.7         1242.3
     26/11/2012          783.6         2368.7         1242.3
     27/11/2012          783.6         2368.7         1242.3
     28/11/2012          783.6         2368.7         1242.3
     29/11/2012          783.6         2368.7         1242.3
     30/11/2012          783.6         2368.7         1242.3
     01/12/2012          783.6         2368.7         1239.9
     02/12/2012          783.6         2368.7         1239.2
     03/12/2012          782.7         2367.8         1235.8
     04/12/2012          781.5         2366.3         1233.6
     05/12/2012          778.8         2361.6         1233.7
     06/12/2012          777.9         2360.7         1231.1
     07/12/2012          777.9         2360.7         1231.1
     08/12/2012          777.4         2360.4         1228.5
     09/12/2012          777.4         2360.4         1228.1
     10/12/2012          777.4         2360.4         1228.1
     11/12/2012          777.4         2360.4         1228.1
     12/12/2012          777.4         2360.4         1228.1
     13/12/2012          777.4         2360.4         1228.1
     14/12/2012          777.4         2360.4         1226.6
     15/12/2012          777.4         2360.4         1222.4
     16/12/2012          777.4         2360.4         1221.8
     17/12/2012          776.9         2360.0         1215.7
     18/12/2012          776.9         2360.0         1215.7
     19/12/2012          776.9         2360.0         1215.7
     20/12/2012          776.9         2360.0         1215.7
     21/12/2012          776.9         2360.0         1215.7
     22/12/2012          776.9         2360.0         1215.7
     23/12/2012          776.9         2360.0         1215.7
     24/12/2012          776.9         2360.0         1215.7
     25/12/2012          776.9         2360.0         1215.7
     26/12/2012          776.9         2360.0         1215.7
     27/12/2012          776.9         2360.0         1215.7
     28/12/2012          776.9         2360.0         1215.7
     29/12/2012          776.9         2360.0         1215.7
     30/12/2012          776.9         2360.0         1215.7
     31/12/2012          776.9         2360.0         1215.7
     01/01/2013          776.9         2360.0         1215.7
     02/01/2013          776.9         2360.0         1215.7
     03/01/2013          776.9         2360.0         1215.7
     04/01/2013          776.9         2360.0         1215.7
     05/01/2013          776.9         2360.0         1215.7
     06/01/2013          776.9         2360.0         1215.7
     07/01/2013          776.9         2360.0         1215.7
     08/01/2013          776.9         2360.0         1215.7
     09/01/2013          776.9         2360.0         1215.7
     10/01/2013          776.9         2360.0         1215.7
     11/01/2013          776.9         2360.0         1215.3
     12/01/2013          776.9         2360.0         1215.3
     13/01/2013          776.9         2360.0         1210.8
     14/01/2013          776.9         2360.0         1210.8
     15/01/2013          776.9         2360.0         1210.8
     16/01/2013          776.9         2360.0         1210.8
     17/01/2013          776.9         2360.0         1210.8
     18/01/2013          776.9         2360.0         1210.8
     19/01/2013          776.9         2360.0         1210.8
     20/01/2013          776.9         2360.0         1209.4
     21/01/2013          776.9         2360.0         1209.3
     22/01/2013          776.9         2360.0         1209.3
     23/01/2013          776.9         2360.0         1209.3
     24/01/2013          776.9         2360.0         1209.3
     25/01/2013          776.9         2360.0         1209.3
     26/01/2013          776.9         2360.0         1209.3
     27/01/2013          776.9         2360.0         1209.3
     28/01/2013          776.9         2360.0         1209.3
     29/01/2013          776.9         2360.0         1209.3
     30/01/2013          776.9         2360.0         1208.1
     31/01/2013          776.9         2360.0         1203.2
     01/02/2013          776.9         2360.0         1203.2
     02/02/2013          776.9         2360.0         1203.2
     03/02/2013          776.9         2360.0         1203.2
     04/02/2013          776.9         2360.0         1203.2
     05/02/2013          776.9         2360.0         1203.2
     06/02/2013          776.9         2360.0         1203.2
     07/02/2013          776.9         2360.0         1203.2
     08/02/2013          776.9         2360.0         1203.2
     09/02/2013          776.9         2360.0         1203.2
     10/02/2013          776.9         2360.0         1203.2
     11/02/2013          776.9         2360.0         1203.2
     12/02/2013          776.9         2360.0         1201.0
     13/02/2013          776.9         2360.0         1201.0
     14/02/2013          776.9         2360.0         1201.0
     15/02/2013          776.9         2360.0         1200.1
     16/02/2013          776.9         2360.0         1200.1
     17/02/2013          776.9         2360.0         1200.1
     18/02/2013          776.9         2360.0         1200.1
     19/02/2013          776.9         2360.0         1200.1
     20/02/2013          776.9         2360.0         1200.1
     21/02/2013          776.9         2360.0         1200.1
     22/02/2013          776.9         2360.0         1200.1
     23/02/2013          776.9         2360.0         1200.1
     24/02/2013          776.9         2360.0         1200.1
     25/02/2013          776.9         2360.0         1200.1
     26/02/2013          776.9         2360.0         1200.1
     27/02/2013          776.9         2360.0         1200.1
     28/02/2013          776.9         2360.0         1200.1
     01/03/2013          776.9         2360.0         1200.1
     02/03/2013          776.9         2360.0         1200.1
     03/03/2013          776.9         2360.0         1200.1
     04/03/2013          776.9         2360.0         1200.1
     05/03/2013          776.9         2360.0         1200.1
     06/03/2013          776.9         2360.0         1200.1
     07/03/2013          776.9         2360.0         1200.1
     08/03/2013          776.9         2360.0         1200.1
     09/03/2013          776.9         2360.0         1200.1
     10/03/2013          776.9         2360.0         1200.1
     11/03/2013          776.9         2360.0         1199.2
     12/03/2013          776.9         2360.0         1199.1
     13/03/2013          776.9         2360.0         1199.1
     14/03/2013          776.9         2360.0         1199.1
     15/03/2013          776.9         2360.0         1199.1
     16/03/2013          776.9         2360.0         1199.1
     17/03/2013          777.0         2360.0         1196.5
     18/03/2013          777.0         2360.0         1196.5
     19/03/2013          777.0         2360.0         1196.5
     20/03/2013          777.0         2360.0         1196.5
     21/03/2013          777.0         2360.0         1196.5
     22/03/2013          777.0         2360.0         1196.5
     23/03/2013          777.0         2360.0         1196.5
     24/03/2013          777.0         2360.0         1196.5
     25/03/2013          777.0         2360.0         1196.5
     26/03/2013          777.0         2360.0         1196.5
     27/03/2013          777.0         2360.0         1196.5
     28/03/2013          777.0         2360.0         1196.5
     29/03/2013          777.0         2360.0         1196.3
     30/03/2013          777.0         2360.0         1193.6
     31/03/2013          775.7         2358.1         1189.7
     01/04/2013          774.0         2355.1         1181.1
     02/04/2013          774.1         2355.1         1179.3
     03/04/2013          774.1         2355.1         1179.3
     04/04/2013          774.1         2355.1         1179.3
     05/04/2013          774.1         2355.1         1178.7
     06/04/2013          773.1         2353.7         1176.3
     07/04/2013          772.4         2352.8         1174.7
     08/04/2013          769.6         2347.1         1170.1
     09/04/2013          771.1         2343.5         1168.8
     10/04/2013          778.8         2335.2         1169.1
     11/04/2013          777.0         2332.4         1156.2
     12/04/2013          777.9         2332.4         1153.8
     13/04/2013          778.2         2332.4         1151.9
     14/04/2013          778.2         2332.4         1151.4
     15/04/2013          778.2         2332.4         1149.1
     16/04/2013          774.5         2325.3         1125.7
     17/04/2013          778.9         2325.3         1121.3
     18/04/2013          779.8         2325.3         1117.4
     19/04/2013          778.6         2325.1         1113.3
     20/04/2013          778.6         2325.1         1112.1
     21/04/2013          778.6         2325.1         1111.8
     22/04/2013          778.6         2325.1         1111.4
     23/04/2013          778.8         2318.5         1090.6
     24/04/2013          781.1         2313.9         1076.7
     25/04/2013          781.1         2313.9         1076.0
     26/04/2013          781.1         2313.9         1073.4
     27/04/2013          779.3         2311.4         1067.6
     28/04/2013          785.3         2302.5         1049.7
     29/04/2013          812.7         2294.3         1037.3
     30/04/2013          838.8         2283.2          999.2
     01/05/2013          856.3         2268.7          950.9
     02/05/2013          867.3         2252.9          904.1
     03/05/2013          880.9         2250.0          898.5
     04/05/2013          880.9         2250.0          898.2
     05/05/2013          880.9         2250.0          898.2
     06/05/2013          881.2         2250.0          896.2
     07/05/2013          887.5         2245.2          885.4
     08/05/2013          927.5         2235.3          862.9
     09/05/2013          965.1         2223.0          837.8
     10/05/2013          975.9         2211.1          803.7
     11/05/2013          985.5         2199.9          775.2
     12/05/2013         1025.6         2191.2          757.6
     13/05/2013         1090.8         2187.2          752.0
     14/05/2013         1124.4         2183.8          748.0
     15/05/2013         1184.7         2173.7          735.9
     16/05/2013         1225.3         2158.1          719.6
     17/05/2013         1273.2         2142.6          710.3
     18/05/2013         1314.8         2127.4          706.8
     19/05/2013         1347.0         2112.2          708.1
     20/05/2013         1392.5         2097.2          714.3
     21/05/2013         1445.7         2082.2          671.2
     22/05/2013         1521.8         2067.9          633.9
     23/05/2013         1604.1         2056.6          612.5
     24/05/2013         1647.3         2048.2          599.9
     25/05/2013         1789.0         2038.1          585.5
     26/05/2013         1939.9         2039.6          576.6
     27/05/2013         1942.4         2032.2          565.2
     28/05/2013         1954.3         2025.6          554.3
     29/05/2013         2024.2         2017.6          529.3
     30/05/2013         2149.6         2016.5          499.5
     31/05/2013         2179.9         2005.6          472.1
